w  L  F   dF   ddF gamma2
1.850000000000000089e+00  2.999999999999999889e-01  -2.777000000000000024e-01  -9.296999999999999709e-01  -2.792000000000000037e-01  -1.000000000000000000e+00
1.860000000000000098e+00  2.800000000000000266e-01  -2.869999999999999774e-01  -9.324999999999999956e-01  -2.726999999999999980e-01  -1.000000000000000000e+00
1.870000000000000107e+00  2.600000000000000089e-01  -2.963999999999999968e-01  -9.352000000000000313e-01  -2.661999999999999922e-01  -1.000000000000000000e+00
1.879999999999999893e+00  2.399999999999999911e-01  -3.057000000000000273e-01  -9.377999999999999670e-01  -2.597999999999999754e-01  -1.000000000000000000e+00
1.889999999999999902e+00  2.200000000000000011e-01  -3.150999999999999912e-01  -9.404000000000000137e-01  -2.535000000000000031e-01  -1.000000000000000000e+00
1.899999999999999911e+00  2.000000000000000111e-01  -3.245000000000000107e-01  -9.428999999999999604e-01  -2.472000000000000031e-01  -1.000000000000000000e+00
1.909999999999999920e+00  1.799999999999999933e-01  -3.340000000000000191e-01  -9.453000000000000291e-01  -2.409000000000000030e-01  -1.000000000000000000e+00
1.919999999999999929e+00  1.600000000000000033e-01  -3.433999999999999830e-01  -9.476999999999999869e-01  -2.346999999999999920e-01  -1.000000000000000000e+00
1.929999999999999938e+00  1.400000000000000133e-01  -3.528999999999999915e-01  -9.499999999999999556e-01  -2.285999999999999976e-01  -1.000000000000000000e+00
1.939999999999999947e+00  1.199999999999999956e-01  -3.623999999999999999e-01  -9.523000000000000353e-01  -2.225000000000000033e-01  -1.000000000000000000e+00
1.949999999999999956e+00  1.000000000000000056e-01  -3.719999999999999973e-01  -9.545000000000000151e-01  -2.164999999999999980e-01  -1.000000000000000000e+00
1.959999999999999964e+00  8.000000000000000167e-02  -3.815000000000000058e-01  -9.566000000000000059e-01  -2.104999999999999927e-01  -1.000000000000000000e+00
1.969999999999999973e+00  5.999999999999999778e-02  -3.911000000000000032e-01  -9.586999999999999966e-01  -2.046000000000000041e-01  -1.000000000000000000e+00
1.979999999999999982e+00  4.000000000000000083e-02  -4.007000000000000006e-01  -9.606999999999999984e-01  -1.988000000000000045e-01  -1.000000000000000000e+00
1.989999999999999991e+00  2.000000000000000042e-02  -4.102999999999999980e-01  -9.627000000000000002e-01  -1.930000000000000049e-01  -1.000000000000000000e+00
2.000000000000000000e+00  0.000000000000000000e+00  -4.198999999999999955e-01  -9.646000000000000130e-01  -1.872000000000000053e-01  -1.000000000000000000e+00
2.009999999999999787e+00  -2.000000000000000042e-02  -4.295999999999999819e-01  -9.664000000000000368e-01  -1.814999999999999947e-01  -1.000000000000000000e+00
2.020000000000000018e+00  -4.000000000000000083e-02  -4.393000000000000238e-01  -9.681999999999999496e-01  -1.759000000000000008e-01  -1.000000000000000000e+00
2.029999999999999805e+00  -5.999999999999999778e-02  -4.490000000000000102e-01  -9.698999999999999844e-01  -1.703999999999999959e-01  -1.000000000000000000e+00
2.040000000000000036e+00  -8.000000000000000167e-02  -4.586999999999999966e-01  -9.716000000000000192e-01  -1.648000000000000020e-01  -1.000000000000000000e+00
2.049999999999999822e+00  -1.000000000000000056e-01  -4.683999999999999830e-01  -9.731999999999999540e-01  -1.593999999999999861e-01  -1.000000000000000000e+00
2.060000000000000053e+00  -1.199999999999999956e-01  -4.781000000000000250e-01  -9.747999999999999998e-01  -1.539999999999999980e-01  -1.000000000000000000e+00
2.069999999999999840e+00  -1.400000000000000133e-01  -4.879000000000000004e-01  -9.762999999999999456e-01  -1.486999999999999988e-01  -1.000000000000000000e+00
2.080000000000000071e+00  -1.600000000000000033e-01  -4.976999999999999758e-01  -9.778000000000000025e-01  -1.433999999999999997e-01  -1.000000000000000000e+00
2.089999999999999858e+00  -1.799999999999999933e-01  -5.074999999999999512e-01  -9.791999999999999593e-01  -1.381999999999999895e-01  -1.000000000000000000e+00
2.100000000000000089e+00  -2.000000000000000111e-01  -5.171999999999999931e-01  -9.805000000000000382e-01  -1.330000000000000071e-01  -1.000000000000000000e+00
2.109999999999999876e+00  -2.200000000000000011e-01  -5.271000000000000130e-01  -9.818000000000000060e-01  -1.279000000000000137e-01  -1.000000000000000000e+00
2.120000000000000107e+00  -2.399999999999999911e-01  -5.369000000000000439e-01  -9.830999999999999739e-01  -1.228999999999999954e-01  -1.000000000000000000e+00
2.129999999999999893e+00  -2.600000000000000089e-01  -5.466999999999999638e-01  -9.842999999999999527e-01  -1.179000000000000048e-01  -1.000000000000000000e+00
2.140000000000000124e+00  -2.800000000000000266e-01  -5.565999999999999837e-01  -9.854000000000000536e-01  -1.130000000000000032e-01  -1.000000000000000000e+00
2.149999999999999911e+00  -2.999999999999999889e-01  -5.664000000000000146e-01  -9.866000000000000325e-01  -1.081000000000000016e-01  -1.000000000000000000e+00
2.160000000000000142e+00  -3.200000000000000067e-01  -5.763000000000000345e-01  -9.876000000000000334e-01  -1.033000000000000029e-01  -1.000000000000000000e+00
2.169999999999999929e+00  -3.400000000000000244e-01  -5.862000000000000544e-01  -9.886000000000000343e-01  -9.850000000000000422e-02  -1.000000000000000000e+00
2.180000000000000160e+00  -3.599999999999999867e-01  -5.960999999999999632e-01  -9.896000000000000352e-01  -9.379999999999999449e-02  -1.000000000000000000e+00
2.189999999999999947e+00  -3.800000000000000044e-01  -6.059999999999999831e-01  -9.905000000000000471e-01  -8.920000000000000151e-02  -1.000000000000000000e+00
2.200000000000000178e+00  -4.000000000000000222e-01  -6.159000000000000030e-01  -9.913999999999999480e-01  -8.459999999999999465e-02  -1.000000000000000000e+00
2.209999999999999964e+00  -4.199999999999999845e-01  -6.258000000000000229e-01  -9.921999999999999709e-01  -8.010000000000000453e-02  -1.000000000000000000e+00
2.220000000000000195e+00  -4.400000000000000022e-01  -6.357000000000000428e-01  -9.929999999999999938e-01  -7.570000000000000340e-02  -1.000000000000000000e+00
2.229999999999999982e+00  -4.600000000000000200e-01  -6.457000000000000517e-01  -9.937000000000000277e-01  -7.130000000000000226e-02  -1.000000000000000000e+00
2.240000000000000213e+00  -4.799999999999999822e-01  -6.555999999999999606e-01  -9.943999999999999506e-01  -6.690000000000000113e-02  -1.000000000000000000e+00
2.250000000000000000e+00  -5.000000000000000000e-01  -6.654999999999999805e-01  -9.949999999999999956e-01  -6.260000000000000286e-02  -1.000000000000000000e+00
2.259999999999999787e+00  -5.200000000000000178e-01  -6.754999999999999893e-01  -9.956000000000000405e-01  -5.840000000000000052e-02  -1.000000000000000000e+00
2.270000000000000018e+00  -5.400000000000000355e-01  -6.854999999999999982e-01  -9.961999999999999744e-01  -5.419999999999999818e-02  -1.000000000000000000e+00
2.279999999999999805e+00  -5.600000000000000533e-01  -6.954000000000000181e-01  -9.967000000000000304e-01  -5.009999999999999870e-02  -1.000000000000000000e+00
2.290000000000000036e+00  -5.799999999999999600e-01  -7.054000000000000270e-01  -9.971999999999999753e-01  -4.610000000000000209e-02  -1.000000000000000000e+00
2.299999999999999822e+00  -5.999999999999999778e-01  -7.154000000000000359e-01  -9.977000000000000313e-01  -4.209999999999999853e-02  -1.000000000000000000e+00
2.310000000000000053e+00  -6.199999999999999956e-01  -7.252999999999999448e-01  -9.980999999999999872e-01  -3.810000000000000192e-02  -1.000000000000000000e+00
2.319999999999999840e+00  -6.400000000000000133e-01  -7.352999999999999536e-01  -9.983999999999999542e-01  -3.420000000000000123e-02  -1.000000000000000000e+00
2.330000000000000071e+00  -6.600000000000000311e-01  -7.452999999999999625e-01  -9.987000000000000322e-01  -3.039999999999999994e-02  -1.000000000000000000e+00
2.339999999999999858e+00  -6.800000000000000488e-01  -7.552999999999999714e-01  -9.989999999999999991e-01  -2.659999999999999865e-02  -1.000000000000000000e+00
2.350000000000000089e+00  -6.999999999999999556e-01  -7.652999999999999803e-01  -9.992999999999999661e-01  -2.290000000000000022e-02  -1.000000000000000000e+00
2.359999999999999876e+00  -7.199999999999999734e-01  -7.752999999999999892e-01  -9.995000000000000551e-01  -1.919999999999999832e-02  -1.000000000000000000e+00
2.370000000000000107e+00  -7.399999999999999911e-01  -7.852999999999999980e-01  -9.997000000000000330e-01  -1.559999999999999928e-02  -1.000000000000000000e+00
2.379999999999999893e+00  -7.600000000000000089e-01  -7.953000000000000069e-01  -9.998000000000000220e-01  -1.209999999999999964e-02  -1.000000000000000000e+00
2.390000000000000124e+00  -7.800000000000000266e-01  -8.053000000000000158e-01  -9.999000000000000110e-01  -8.600000000000000006e-03  -1.000000000000000000e+00
2.399999999999999911e+00  -8.000000000000000444e-01  -8.153000000000000247e-01  -1.000000000000000000e+00  -5.199999999999999761e-03  -1.000000000000000000e+00
2.410000000000000142e+00  -8.199999999999999512e-01  -8.253000000000000336e-01  -1.000000000000000000e+00  -1.799999999999999951e-03  -1.000000000000000000e+00
2.419999999999999929e+00  -8.399999999999999689e-01  -8.353000000000000425e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.430000000000000160e+00  -8.599999999999999867e-01  -8.453000000000000513e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.439999999999999947e+00  -8.800000000000000044e-01  -8.552999999999999492e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.450000000000000178e+00  -9.000000000000000222e-01  -8.652999999999999581e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.459999999999999964e+00  -9.200000000000000400e-01  -8.752999999999999670e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.470000000000000195e+00  -9.399999999999999467e-01  -8.852999999999999758e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.479999999999999982e+00  -9.599999999999999645e-01  -8.952999999999999847e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.490000000000000213e+00  -9.799999999999999822e-01  -9.052999999999999936e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.500000000000000000e+00  -1.000000000000000000e+00  -9.153000000000000025e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.509999999999999787e+00  -1.020000000000000018e+00  -9.253000000000000114e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.520000000000000018e+00  -1.040000000000000036e+00  -9.353000000000000203e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.529999999999999805e+00  -1.060000000000000053e+00  -9.453000000000000291e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.540000000000000036e+00  -1.080000000000000071e+00  -9.553000000000000380e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.549999999999999822e+00  -1.100000000000000089e+00  -9.653000000000000469e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.560000000000000053e+00  -1.120000000000000107e+00  -9.752999999999999448e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.569999999999999840e+00  -1.139999999999999902e+00  -9.852999999999999536e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.580000000000000071e+00  -1.159999999999999920e+00  -9.952999999999999625e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.589999999999999858e+00  -1.179999999999999938e+00  -1.005300000000000082e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.600000000000000089e+00  -1.199999999999999956e+00  -1.015300000000000091e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.609999999999999876e+00  -1.219999999999999973e+00  -1.025300000000000100e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.620000000000000107e+00  -1.239999999999999991e+00  -1.035300000000000109e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.629999999999999893e+00  -1.260000000000000009e+00  -1.045299999999999896e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.640000000000000124e+00  -1.280000000000000027e+00  -1.055299999999999905e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.649999999999999911e+00  -1.300000000000000044e+00  -1.065299999999999914e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.660000000000000142e+00  -1.320000000000000062e+00  -1.075299999999999923e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.669999999999999929e+00  -1.340000000000000080e+00  -1.085299999999999931e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.680000000000000160e+00  -1.360000000000000098e+00  -1.095299999999999940e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.689999999999999947e+00  -1.379999999999999893e+00  -1.105299999999999949e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.700000000000000178e+00  -1.399999999999999911e+00  -1.115299999999999958e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.709999999999999964e+00  -1.419999999999999929e+00  -1.125299999999999967e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.720000000000000195e+00  -1.439999999999999947e+00  -1.135299999999999976e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.729999999999999982e+00  -1.459999999999999964e+00  -1.145299999999999985e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.740000000000000213e+00  -1.479999999999999982e+00  -1.155299999999999994e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.750000000000000000e+00  -1.500000000000000000e+00  -1.165300000000000002e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.759999999999999787e+00  -1.520000000000000018e+00  -1.175300000000000011e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.770000000000000018e+00  -1.540000000000000036e+00  -1.185300000000000020e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.779999999999999805e+00  -1.560000000000000053e+00  -1.195300000000000029e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.790000000000000036e+00  -1.580000000000000071e+00  -1.205300000000000038e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.799999999999999822e+00  -1.600000000000000089e+00  -1.215300000000000047e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.810000000000000053e+00  -1.620000000000000107e+00  -1.225300000000000056e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.819999999999999840e+00  -1.639999999999999902e+00  -1.235300000000000065e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.830000000000000071e+00  -1.659999999999999920e+00  -1.245300000000000074e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.839999999999999858e+00  -1.679999999999999938e+00  -1.255300000000000082e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.850000000000000089e+00  -1.699999999999999956e+00  -1.265300000000000091e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.859999999999999876e+00  -1.719999999999999973e+00  -1.275300000000000100e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.870000000000000107e+00  -1.739999999999999991e+00  -1.285300000000000109e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.879999999999999893e+00  -1.760000000000000009e+00  -1.295299999999999896e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.890000000000000124e+00  -1.780000000000000027e+00  -1.305299999999999905e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.899999999999999911e+00  -1.800000000000000044e+00  -1.315299999999999914e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.910000000000000142e+00  -1.820000000000000062e+00  -1.325299999999999923e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.919999999999999929e+00  -1.840000000000000080e+00  -1.335299999999999931e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.930000000000000160e+00  -1.860000000000000098e+00  -1.345299999999999940e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.939999999999999947e+00  -1.879999999999999893e+00  -1.355299999999999949e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.950000000000000178e+00  -1.899999999999999911e+00  -1.365299999999999958e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.959999999999999964e+00  -1.919999999999999929e+00  -1.375299999999999967e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.970000000000000195e+00  -1.939999999999999947e+00  -1.385299999999999976e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.979999999999999982e+00  -1.959999999999999964e+00  -1.395299999999999985e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
2.990000000000000213e+00  -1.979999999999999982e+00  -1.405299999999999994e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.000000000000000000e+00  -2.000000000000000000e+00  -1.415300000000000002e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.009999999999999787e+00  -2.020000000000000018e+00  -1.425300000000000011e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.020000000000000018e+00  -2.040000000000000036e+00  -1.435300000000000020e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.029999999999999805e+00  -2.060000000000000053e+00  -1.445300000000000029e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.040000000000000036e+00  -2.080000000000000071e+00  -1.455300000000000038e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.049999999999999822e+00  -2.100000000000000089e+00  -1.465300000000000047e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.060000000000000053e+00  -2.120000000000000107e+00  -1.475300000000000056e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.069999999999999840e+00  -2.140000000000000124e+00  -1.485300000000000065e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.080000000000000071e+00  -2.160000000000000142e+00  -1.495300000000000074e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.089999999999999858e+00  -2.180000000000000160e+00  -1.505300000000000082e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.100000000000000089e+00  -2.200000000000000178e+00  -1.515300000000000091e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.109999999999999876e+00  -2.220000000000000195e+00  -1.525300000000000100e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.120000000000000107e+00  -2.240000000000000213e+00  -1.535300000000000109e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.129999999999999893e+00  -2.259999999999999787e+00  -1.545299999999999896e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.140000000000000124e+00  -2.279999999999999805e+00  -1.555299999999999905e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.149999999999999911e+00  -2.299999999999999822e+00  -1.565299999999999914e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.160000000000000142e+00  -2.319999999999999840e+00  -1.575299999999999923e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.169999999999999929e+00  -2.339999999999999858e+00  -1.585299999999999931e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.180000000000000160e+00  -2.359999999999999876e+00  -1.595299999999999940e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.189999999999999947e+00  -2.379999999999999893e+00  -1.605299999999999949e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.200000000000000178e+00  -2.399999999999999911e+00  -1.615299999999999958e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.209999999999999964e+00  -2.419999999999999929e+00  -1.625299999999999967e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.220000000000000195e+00  -2.439999999999999947e+00  -1.635299999999999976e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.229999999999999982e+00  -2.459999999999999964e+00  -1.645299999999999985e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.240000000000000213e+00  -2.479999999999999982e+00  -1.655299999999999994e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.250000000000000000e+00  -2.500000000000000000e+00  -1.665300000000000002e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.259999999999999787e+00  -2.520000000000000018e+00  -1.675300000000000011e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.270000000000000018e+00  -2.540000000000000036e+00  -1.685300000000000020e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.279999999999999805e+00  -2.560000000000000053e+00  -1.695300000000000029e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.290000000000000036e+00  -2.580000000000000071e+00  -1.705300000000000038e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.299999999999999822e+00  -2.600000000000000089e+00  -1.715300000000000047e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.310000000000000053e+00  -2.620000000000000107e+00  -1.725300000000000056e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.319999999999999840e+00  -2.640000000000000124e+00  -1.735300000000000065e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.330000000000000071e+00  -2.660000000000000142e+00  -1.745300000000000074e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.339999999999999858e+00  -2.680000000000000160e+00  -1.755300000000000082e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.350000000000000089e+00  -2.700000000000000178e+00  -1.765300000000000091e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.359999999999999876e+00  -2.720000000000000195e+00  -1.775300000000000100e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.370000000000000107e+00  -2.740000000000000213e+00  -1.785300000000000109e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.379999999999999893e+00  -2.759999999999999787e+00  -1.795299999999999896e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.390000000000000124e+00  -2.779999999999999805e+00  -1.805299999999999905e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.399999999999999911e+00  -2.799999999999999822e+00  -1.815299999999999914e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.410000000000000142e+00  -2.819999999999999840e+00  -1.825299999999999923e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.419999999999999929e+00  -2.839999999999999858e+00  -1.835299999999999931e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.430000000000000160e+00  -2.859999999999999876e+00  -1.845299999999999940e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.439999999999999947e+00  -2.879999999999999893e+00  -1.855299999999999949e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.450000000000000178e+00  -2.899999999999999911e+00  -1.865299999999999958e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.459999999999999964e+00  -2.919999999999999929e+00  -1.875299999999999967e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.470000000000000195e+00  -2.939999999999999947e+00  -1.885299999999999976e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.479999999999999982e+00  -2.959999999999999964e+00  -1.895299999999999985e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.490000000000000213e+00  -2.979999999999999982e+00  -1.905299999999999994e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.500000000000000000e+00  -3.000000000000000000e+00  -1.915300000000000002e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.509999999999999787e+00  -3.020000000000000018e+00  -1.925300000000000011e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.520000000000000018e+00  -3.040000000000000036e+00  -1.935300000000000020e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.529999999999999805e+00  -3.060000000000000053e+00  -1.945300000000000029e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.540000000000000036e+00  -3.080000000000000071e+00  -1.955300000000000038e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.549999999999999822e+00  -3.100000000000000089e+00  -1.965300000000000047e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.560000000000000053e+00  -3.120000000000000107e+00  -1.975300000000000056e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.569999999999999840e+00  -3.140000000000000124e+00  -1.985300000000000065e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.580000000000000071e+00  -3.160000000000000142e+00  -1.995300000000000074e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.589999999999999858e+00  -3.180000000000000160e+00  -2.005300000000000082e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.600000000000000089e+00  -3.200000000000000178e+00  -2.015299999999999869e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.609999999999999876e+00  -3.220000000000000195e+00  -2.025300000000000100e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.620000000000000107e+00  -3.240000000000000213e+00  -2.035299999999999887e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.629999999999999893e+00  -3.259999999999999787e+00  -2.045300000000000118e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.640000000000000124e+00  -3.279999999999999805e+00  -2.055299999999999905e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.649999999999999911e+00  -3.299999999999999822e+00  -2.065300000000000136e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.660000000000000142e+00  -3.319999999999999840e+00  -2.075299999999999923e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
3.669999999999999929e+00  -3.339999999999999858e+00  -2.085300000000000153e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -1.000000000000000000e+00
