w  L  F   dF   ddF gamma2
1.870000000000000107e+00  6.259999999999999787e+00  1.618600000000000039e+00  9.170000000000000373e-02  -7.269999999999999796e-01  -8.610999999999999766e-01
1.879999999999999893e+00  6.240000000000000213e+00  1.619499999999999940e+00  8.450000000000000566e-02  -7.247999999999999998e-01  -8.610999999999999766e-01
1.889999999999999902e+00  6.219999999999999751e+00  1.620300000000000074e+00  7.720000000000000473e-02  -7.226000000000000201e-01  -8.610999999999999766e-01
1.899999999999999911e+00  6.200000000000000178e+00  1.620999999999999996e+00  7.000000000000000666e-02  -7.204000000000000403e-01  -8.610999999999999766e-01
1.909999999999999920e+00  6.179999999999999716e+00  1.621699999999999919e+00  6.279999999999999472e-02  -7.181999999999999496e-01  -8.610999999999999766e-01
1.919999999999999929e+00  6.160000000000000142e+00  1.622300000000000075e+00  5.559999999999999665e-02  -7.158999999999999808e-01  -8.610999999999999766e-01
1.929999999999999938e+00  6.139999999999999680e+00  1.622800000000000020e+00  4.850000000000000144e-02  -7.137000000000000011e-01  -8.610999999999999766e-01
1.939999999999999947e+00  6.120000000000000107e+00  1.623199999999999976e+00  4.139999999999999930e-02  -7.114000000000000323e-01  -8.610999999999999766e-01
1.949999999999999956e+00  6.099999999999999645e+00  1.623599999999999932e+00  3.429999999999999716e-02  -7.092000000000000526e-01  -8.610999999999999766e-01
1.959999999999999964e+00  6.080000000000000071e+00  1.623899999999999899e+00  2.719999999999999848e-02  -7.068999999999999728e-01  -8.610999999999999766e-01
1.969999999999999973e+00  6.059999999999999609e+00  1.624200000000000088e+00  2.009999999999999981e-02  -7.046000000000000041e-01  -8.610999999999999766e-01
1.979999999999999982e+00  6.040000000000000036e+00  1.624300000000000077e+00  1.310000000000000053e-02  -7.023000000000000353e-01  -8.610999999999999766e-01
1.989999999999999991e+00  6.019999999999999574e+00  1.624400000000000066e+00  6.100000000000000387e-03  -6.999999999999999556e-01  -8.610999999999999766e-01
2.000000000000000000e+00  6.000000000000000000e+00  1.624500000000000055e+00  -8.999999999999999754e-04  -6.976999999999999869e-01  -8.610999999999999766e-01
2.009999999999999787e+00  5.980000000000000426e+00  1.624400000000000066e+00  -7.900000000000000772e-03  -6.953000000000000291e-01  -8.610999999999999766e-01
2.020000000000000018e+00  5.959999999999999964e+00  1.624300000000000077e+00  -1.480000000000000066e-02  -6.929999999999999494e-01  -8.610999999999999766e-01
2.029999999999999805e+00  5.940000000000000391e+00  1.624100000000000099e+00  -2.170000000000000054e-02  -6.905999999999999917e-01  -8.610999999999999766e-01
2.040000000000000036e+00  5.919999999999999929e+00  1.623899999999999899e+00  -2.860000000000000042e-02  -6.883000000000000229e-01  -8.610999999999999766e-01
2.049999999999999822e+00  5.900000000000000355e+00  1.623499999999999943e+00  -3.549999999999999684e-02  -6.858999999999999542e-01  -8.610999999999999766e-01
2.060000000000000053e+00  5.879999999999999893e+00  1.623199999999999976e+00  -4.229999999999999732e-02  -6.834999999999999964e-01  -8.610999999999999766e-01
2.069999999999999840e+00  5.860000000000000320e+00  1.622700000000000031e+00  -4.920000000000000068e-02  -6.811000000000000387e-01  -8.610999999999999766e-01
2.080000000000000071e+00  5.839999999999999858e+00  1.622200000000000086e+00  -5.600000000000000117e-02  -6.786999999999999700e-01  -8.610999999999999766e-01
2.089999999999999858e+00  5.820000000000000284e+00  1.621599999999999930e+00  -6.270000000000000573e-02  -6.763000000000000123e-01  -8.610999999999999766e-01
2.100000000000000089e+00  5.799999999999999822e+00  1.620900000000000007e+00  -6.950000000000000622e-02  -6.739000000000000545e-01  -8.610999999999999766e-01
2.109999999999999876e+00  5.780000000000000249e+00  1.620200000000000085e+00  -7.620000000000000384e-02  -6.714999999999999858e-01  -8.610999999999999766e-01
2.120000000000000107e+00  5.759999999999999787e+00  1.619399999999999951e+00  -8.290000000000000147e-02  -6.691000000000000281e-01  -8.610999999999999766e-01
2.129999999999999893e+00  5.740000000000000213e+00  1.618500000000000050e+00  -8.959999999999999909e-02  -6.665999999999999703e-01  -8.610999999999999766e-01
2.140000000000000124e+00  5.719999999999999751e+00  1.617599999999999927e+00  -9.629999999999999671e-02  -6.642000000000000126e-01  -8.610999999999999766e-01
2.149999999999999911e+00  5.700000000000000178e+00  1.616600000000000037e+00  -1.029000000000000054e-01  -6.616999999999999549e-01  -8.610999999999999766e-01
2.160000000000000142e+00  5.679999999999999716e+00  1.615499999999999936e+00  -1.095000000000000001e-01  -6.592999999999999972e-01  -8.610999999999999766e-01
2.169999999999999929e+00  5.660000000000000142e+00  1.614400000000000057e+00  -1.160999999999999949e-01  -6.568000000000000504e-01  -8.610999999999999766e-01
2.180000000000000160e+00  5.639999999999999680e+00  1.613199999999999967e+00  -1.226000000000000006e-01  -6.542999999999999927e-01  -8.610999999999999766e-01
2.189999999999999947e+00  5.620000000000000107e+00  1.612000000000000099e+00  -1.292000000000000093e-01  -6.519000000000000350e-01  -8.610999999999999766e-01
2.200000000000000178e+00  5.599999999999999645e+00  1.610600000000000032e+00  -1.356999999999999873e-01  -6.493999999999999773e-01  -8.610999999999999766e-01
2.209999999999999964e+00  5.580000000000000071e+00  1.609299999999999953e+00  -1.421999999999999931e-01  -6.469000000000000306e-01  -8.610999999999999766e-01
2.220000000000000195e+00  5.559999999999999609e+00  1.607799999999999896e+00  -1.486000000000000099e-01  -6.443999999999999728e-01  -8.610999999999999766e-01
2.229999999999999982e+00  5.540000000000000036e+00  1.606300000000000061e+00  -1.549999999999999989e-01  -6.419000000000000261e-01  -8.610999999999999766e-01
2.240000000000000213e+00  5.519999999999999574e+00  1.604700000000000015e+00  -1.613999999999999879e-01  -6.392999999999999794e-01  -8.610999999999999766e-01
2.250000000000000000e+00  5.500000000000000000e+00  1.603099999999999969e+00  -1.678000000000000047e-01  -6.368000000000000327e-01  -8.610999999999999766e-01
2.259999999999999787e+00  5.480000000000000426e+00  1.601299999999999946e+00  -1.741999999999999937e-01  -6.342999999999999750e-01  -8.610999999999999766e-01
2.270000000000000018e+00  5.459999999999999964e+00  1.599599999999999911e+00  -1.804999999999999938e-01  -6.317000000000000393e-01  -8.610999999999999766e-01
2.279999999999999805e+00  5.440000000000000391e+00  1.597699999999999898e+00  -1.867999999999999938e-01  -6.291999999999999815e-01  -8.610999999999999766e-01
2.290000000000000036e+00  5.419999999999999929e+00  1.595800000000000107e+00  -1.930999999999999939e-01  -6.266000000000000458e-01  -8.610999999999999766e-01
2.299999999999999822e+00  5.400000000000000355e+00  1.593900000000000095e+00  -1.993000000000000049e-01  -6.240999999999999881e-01  -8.610999999999999766e-01
2.310000000000000053e+00  5.379999999999999893e+00  1.591800000000000104e+00  -2.056000000000000050e-01  -6.215000000000000524e-01  -8.610999999999999766e-01
2.319999999999999840e+00  5.360000000000000320e+00  1.589800000000000102e+00  -2.117999999999999883e-01  -6.189999999999999947e-01  -8.610999999999999766e-01
2.330000000000000071e+00  5.339999999999999858e+00  1.587599999999999900e+00  -2.179999999999999993e-01  -6.163999999999999480e-01  -8.610999999999999766e-01
2.339999999999999858e+00  5.320000000000000284e+00  1.585399999999999920e+00  -2.240999999999999936e-01  -6.138000000000000123e-01  -8.610999999999999766e-01
2.350000000000000089e+00  5.299999999999999822e+00  1.583099999999999952e+00  -2.301999999999999880e-01  -6.111999999999999655e-01  -8.610999999999999766e-01
2.359999999999999876e+00  5.280000000000000249e+00  1.580799999999999983e+00  -2.363000000000000100e-01  -6.086000000000000298e-01  -8.610999999999999766e-01
2.370000000000000107e+00  5.259999999999999787e+00  1.578400000000000025e+00  -2.424000000000000044e-01  -6.060999999999999721e-01  -8.610999999999999766e-01
2.379999999999999893e+00  5.240000000000000213e+00  1.575900000000000079e+00  -2.484999999999999987e-01  -6.035000000000000364e-01  -8.610999999999999766e-01
2.390000000000000124e+00  5.219999999999999751e+00  1.573399999999999910e+00  -2.545000000000000040e-01  -6.008000000000000007e-01  -8.610999999999999766e-01
2.399999999999999911e+00  5.200000000000000178e+00  1.570899999999999963e+00  -2.605000000000000093e-01  -5.981999999999999540e-01  -8.610999999999999766e-01
2.410000000000000142e+00  5.179999999999999716e+00  1.568200000000000038e+00  -2.664000000000000257e-01  -5.956000000000000183e-01  -8.610999999999999766e-01
2.419999999999999929e+00  5.160000000000000142e+00  1.565499999999999892e+00  -2.723999999999999755e-01  -5.929999999999999716e-01  -8.610999999999999766e-01
2.430000000000000160e+00  5.139999999999999680e+00  1.562799999999999967e+00  -2.782999999999999918e-01  -5.904000000000000359e-01  -8.610999999999999766e-01
2.439999999999999947e+00  5.120000000000000107e+00  1.560000000000000053e+00  -2.842000000000000082e-01  -5.877999999999999892e-01  -8.610999999999999766e-01
2.450000000000000178e+00  5.099999999999999645e+00  1.557099999999999929e+00  -2.901000000000000245e-01  -5.850999999999999535e-01  -8.610999999999999766e-01
2.459999999999999964e+00  5.080000000000000071e+00  1.554200000000000026e+00  -2.958999999999999964e-01  -5.825000000000000178e-01  -8.610999999999999766e-01
2.470000000000000195e+00  5.059999999999999609e+00  1.551199999999999912e+00  -3.017000000000000237e-01  -5.798999999999999710e-01  -8.610999999999999766e-01
2.479999999999999982e+00  5.040000000000000036e+00  1.548100000000000032e+00  -3.074999999999999956e-01  -5.772000000000000464e-01  -8.610999999999999766e-01
2.490000000000000213e+00  5.019999999999999574e+00  1.544999999999999929e+00  -3.131999999999999784e-01  -5.745999999999999996e-01  -8.610999999999999766e-01
2.500000000000000000e+00  5.000000000000000000e+00  1.541900000000000048e+00  -3.190000000000000058e-01  -5.718999999999999639e-01  -8.610999999999999766e-01
2.509999999999999787e+00  4.980000000000000426e+00  1.538599999999999968e+00  -3.246999999999999886e-01  -5.693000000000000282e-01  -8.610999999999999766e-01
2.520000000000000018e+00  4.959999999999999964e+00  1.535400000000000098e+00  -3.304000000000000270e-01  -5.665999999999999925e-01  -8.610999999999999766e-01
2.529999999999999805e+00  4.940000000000000391e+00  1.532000000000000028e+00  -3.360000000000000209e-01  -5.639999999999999458e-01  -8.610999999999999766e-01
2.540000000000000036e+00  4.919999999999999929e+00  1.528599999999999959e+00  -3.416000000000000147e-01  -5.613000000000000211e-01  -8.610999999999999766e-01
2.549999999999999822e+00  4.900000000000000355e+00  1.525199999999999889e+00  -3.472000000000000086e-01  -5.586999999999999744e-01  -8.610999999999999766e-01
2.560000000000000053e+00  4.879999999999999893e+00  1.521700000000000053e+00  -3.528000000000000025e-01  -5.560000000000000497e-01  -8.610999999999999766e-01
2.569999999999999840e+00  4.860000000000000320e+00  1.518100000000000005e+00  -3.583999999999999964e-01  -5.533000000000000140e-01  -8.610999999999999766e-01
2.580000000000000071e+00  4.839999999999999858e+00  1.514499999999999957e+00  -3.639000000000000012e-01  -5.506999999999999673e-01  -8.610999999999999766e-01
2.589999999999999858e+00  4.820000000000000284e+00  1.510899999999999910e+00  -3.694000000000000061e-01  -5.480000000000000426e-01  -8.610999999999999766e-01
2.600000000000000089e+00  4.799999999999999822e+00  1.507100000000000106e+00  -3.748000000000000220e-01  -5.453000000000000069e-01  -8.610999999999999766e-01
2.609999999999999876e+00  4.780000000000000249e+00  1.503400000000000070e+00  -3.803000000000000269e-01  -5.425999999999999712e-01  -8.610999999999999766e-01
2.620000000000000107e+00  4.759999999999999787e+00  1.499500000000000055e+00  -3.856999999999999873e-01  -5.400000000000000355e-01  -8.610999999999999766e-01
2.629999999999999893e+00  4.740000000000000213e+00  1.495700000000000029e+00  -3.911000000000000032e-01  -5.372999999999999998e-01  -8.610999999999999766e-01
2.640000000000000124e+00  4.719999999999999751e+00  1.491700000000000026e+00  -3.963999999999999746e-01  -5.345999999999999641e-01  -8.610999999999999766e-01
2.649999999999999911e+00  4.700000000000000178e+00  1.487700000000000022e+00  -4.017999999999999905e-01  -5.319000000000000394e-01  -8.610999999999999766e-01
2.660000000000000142e+00  4.679999999999999716e+00  1.483700000000000019e+00  -4.071000000000000174e-01  -5.292000000000000037e-01  -8.610999999999999766e-01
2.669999999999999929e+00  4.660000000000000142e+00  1.479600000000000026e+00  -4.123999999999999888e-01  -5.264999999999999680e-01  -8.610999999999999766e-01
2.680000000000000160e+00  4.639999999999999680e+00  1.475400000000000045e+00  -4.176000000000000267e-01  -5.238000000000000433e-01  -8.610999999999999766e-01
2.689999999999999947e+00  4.620000000000000107e+00  1.471200000000000063e+00  -4.228000000000000091e-01  -5.211999999999999966e-01  -8.610999999999999766e-01
2.700000000000000178e+00  4.599999999999999645e+00  1.467000000000000082e+00  -4.279999999999999916e-01  -5.184999999999999609e-01  -8.610999999999999766e-01
2.709999999999999964e+00  4.580000000000000071e+00  1.462699999999999889e+00  -4.331999999999999740e-01  -5.158000000000000362e-01  -8.610999999999999766e-01
2.720000000000000195e+00  4.559999999999999609e+00  1.458299999999999930e+00  -4.384000000000000119e-01  -5.131000000000000005e-01  -8.610999999999999766e-01
2.729999999999999982e+00  4.540000000000000036e+00  1.453899999999999970e+00  -4.435000000000000053e-01  -5.103999999999999648e-01  -8.610999999999999766e-01
2.740000000000000213e+00  4.519999999999999574e+00  1.449400000000000022e+00  -4.485999999999999988e-01  -5.077000000000000401e-01  -8.610999999999999766e-01
2.750000000000000000e+00  4.500000000000000000e+00  1.444900000000000073e+00  -4.536000000000000032e-01  -5.050000000000000044e-01  -8.610999999999999766e-01
2.759999999999999787e+00  4.480000000000000426e+00  1.440399999999999903e+00  -4.586999999999999966e-01  -5.022999999999999687e-01  -8.610999999999999766e-01
2.770000000000000018e+00  4.459999999999999964e+00  1.435799999999999965e+00  -4.637000000000000011e-01  -4.995999999999999885e-01  -8.610999999999999766e-01
2.779999999999999805e+00  4.440000000000000391e+00  1.431100000000000039e+00  -4.687000000000000055e-01  -4.969000000000000083e-01  -8.610999999999999766e-01
2.790000000000000036e+00  4.419999999999999929e+00  1.426399999999999890e+00  -4.736000000000000210e-01  -4.941999999999999726e-01  -8.610999999999999766e-01
2.799999999999999822e+00  4.400000000000000355e+00  1.421599999999999975e+00  -4.784999999999999809e-01  -4.914999999999999925e-01  -8.610999999999999766e-01
2.810000000000000053e+00  4.379999999999999893e+00  1.416800000000000059e+00  -4.833999999999999964e-01  -4.889000000000000012e-01  -8.610999999999999766e-01
2.819999999999999840e+00  4.360000000000000320e+00  1.411999999999999922e+00  -4.883000000000000118e-01  -4.862000000000000210e-01  -8.610999999999999766e-01
2.830000000000000071e+00  4.339999999999999858e+00  1.407100000000000017e+00  -4.932000000000000273e-01  -4.834999999999999853e-01  -8.610999999999999766e-01
2.839999999999999858e+00  4.320000000000000284e+00  1.402099999999999902e+00  -4.979999999999999982e-01  -4.808000000000000052e-01  -8.610999999999999766e-01
2.850000000000000089e+00  4.299999999999999822e+00  1.397100000000000009e+00  -5.028000000000000247e-01  -4.781000000000000250e-01  -8.610999999999999766e-01
2.859999999999999876e+00  4.280000000000000249e+00  1.391999999999999904e+00  -5.074999999999999512e-01  -4.753999999999999893e-01  -8.610999999999999766e-01
2.870000000000000107e+00  4.259999999999999787e+00  1.386900000000000022e+00  -5.122999999999999776e-01  -4.727000000000000091e-01  -8.610999999999999766e-01
2.879999999999999893e+00  4.240000000000000213e+00  1.381799999999999917e+00  -5.170000000000000151e-01  -4.699999999999999734e-01  -8.610999999999999766e-01
2.890000000000000124e+00  4.219999999999999751e+00  1.376600000000000046e+00  -5.217000000000000526e-01  -4.672999999999999932e-01  -8.610999999999999766e-01
2.899999999999999911e+00  4.200000000000000178e+00  1.371399999999999952e+00  -5.262999999999999901e-01  -4.647000000000000020e-01  -8.610999999999999766e-01
2.910000000000000142e+00  4.179999999999999716e+00  1.366100000000000092e+00  -5.310000000000000275e-01  -4.620000000000000218e-01  -8.610999999999999766e-01
2.919999999999999929e+00  4.160000000000000142e+00  1.360700000000000021e+00  -5.355999999999999650e-01  -4.592999999999999861e-01  -8.610999999999999766e-01
2.930000000000000160e+00  4.139999999999999680e+00  1.355399999999999938e+00  -5.402000000000000135e-01  -4.566000000000000059e-01  -8.610999999999999766e-01
2.939999999999999947e+00  4.120000000000000107e+00  1.349900000000000100e+00  -5.446999999999999620e-01  -4.539000000000000257e-01  -8.610999999999999766e-01
2.950000000000000178e+00  4.099999999999999645e+00  1.344500000000000028e+00  -5.492000000000000215e-01  -4.511999999999999900e-01  -8.610999999999999766e-01
2.959999999999999964e+00  4.080000000000000071e+00  1.338999999999999968e+00  -5.536999999999999700e-01  -4.485999999999999988e-01  -8.610999999999999766e-01
2.970000000000000195e+00  4.059999999999999609e+00  1.333399999999999919e+00  -5.582000000000000295e-01  -4.459000000000000186e-01  -8.610999999999999766e-01
2.979999999999999982e+00  4.040000000000000036e+00  1.327800000000000091e+00  -5.626999999999999780e-01  -4.431999999999999829e-01  -8.610999999999999766e-01
2.990000000000000213e+00  4.019999999999999574e+00  1.322100000000000053e+00  -5.671000000000000485e-01  -4.405999999999999917e-01  -8.610999999999999766e-01
3.000000000000000000e+00  4.000000000000000000e+00  1.316500000000000004e+00  -5.715000000000000080e-01  -4.379000000000000115e-01  -8.610999999999999766e-01
3.009999999999999787e+00  3.979999999999999982e+00  1.310699999999999976e+00  -5.757999999999999785e-01  -4.351999999999999758e-01  -8.610999999999999766e-01
3.020000000000000018e+00  3.959999999999999964e+00  1.304899999999999949e+00  -5.802000000000000490e-01  -4.325999999999999845e-01  -8.610999999999999766e-01
3.029999999999999805e+00  3.939999999999999947e+00  1.299099999999999921e+00  -5.845000000000000195e-01  -4.299000000000000044e-01  -8.610999999999999766e-01
3.040000000000000036e+00  3.919999999999999929e+00  1.293199999999999905e+00  -5.887999999999999901e-01  -4.273000000000000131e-01  -8.610999999999999766e-01
3.049999999999999822e+00  3.899999999999999911e+00  1.287300000000000111e+00  -5.929999999999999716e-01  -4.245999999999999774e-01  -8.610999999999999766e-01
3.060000000000000053e+00  3.879999999999999893e+00  1.281400000000000095e+00  -5.973000000000000531e-01  -4.218999999999999972e-01  -8.610999999999999766e-01
3.069999999999999840e+00  3.859999999999999876e+00  1.275400000000000089e+00  -6.015000000000000346e-01  -4.193000000000000060e-01  -8.610999999999999766e-01
3.080000000000000071e+00  3.839999999999999858e+00  1.269400000000000084e+00  -6.057000000000000162e-01  -4.167000000000000148e-01  -8.610999999999999766e-01
3.089999999999999858e+00  3.819999999999999840e+00  1.263300000000000090e+00  -6.098000000000000087e-01  -4.139999999999999791e-01  -8.610999999999999766e-01
3.100000000000000089e+00  3.799999999999999822e+00  1.257200000000000095e+00  -6.139000000000000012e-01  -4.113999999999999879e-01  -8.610999999999999766e-01
3.109999999999999876e+00  3.779999999999999805e+00  1.250999999999999890e+00  -6.179999999999999938e-01  -4.087000000000000077e-01  -8.610999999999999766e-01
3.120000000000000107e+00  3.759999999999999787e+00  1.244799999999999907e+00  -6.220999999999999863e-01  -4.061000000000000165e-01  -8.610999999999999766e-01
3.129999999999999893e+00  3.740000000000000213e+00  1.238599999999999923e+00  -6.261999999999999789e-01  -4.035000000000000253e-01  -8.610999999999999766e-01
3.140000000000000124e+00  3.720000000000000195e+00  1.232299999999999951e+00  -6.301999999999999824e-01  -4.008999999999999786e-01  -8.610999999999999766e-01
3.149999999999999911e+00  3.700000000000000178e+00  1.225999999999999979e+00  -6.341999999999999860e-01  -3.981999999999999984e-01  -8.610999999999999766e-01
3.160000000000000142e+00  3.680000000000000160e+00  1.219600000000000017e+00  -6.381000000000000005e-01  -3.956000000000000072e-01  -8.610999999999999766e-01
3.169999999999999929e+00  3.660000000000000142e+00  1.213200000000000056e+00  -6.421000000000000041e-01  -3.930000000000000160e-01  -8.610999999999999766e-01
3.180000000000000160e+00  3.640000000000000124e+00  1.206800000000000095e+00  -6.460000000000000187e-01  -3.904000000000000248e-01  -8.610999999999999766e-01
3.189999999999999947e+00  3.620000000000000107e+00  1.200299999999999923e+00  -6.499000000000000332e-01  -3.877999999999999781e-01  -8.610999999999999766e-01
3.200000000000000178e+00  3.600000000000000089e+00  1.193799999999999972e+00  -6.538000000000000478e-01  -3.851999999999999869e-01  -8.610999999999999766e-01
3.209999999999999964e+00  3.580000000000000071e+00  1.187200000000000033e+00  -6.575999999999999623e-01  -3.825999999999999956e-01  -8.610999999999999766e-01
3.220000000000000195e+00  3.560000000000000053e+00  1.180600000000000094e+00  -6.613999999999999879e-01  -3.800000000000000044e-01  -8.610999999999999766e-01
3.229999999999999982e+00  3.540000000000000036e+00  1.173999999999999932e+00  -6.652000000000000135e-01  -3.774000000000000132e-01  -8.610999999999999766e-01
3.240000000000000213e+00  3.520000000000000018e+00  1.167300000000000004e+00  -6.690000000000000391e-01  -3.748000000000000220e-01  -8.610999999999999766e-01
3.250000000000000000e+00  3.500000000000000000e+00  1.160600000000000076e+00  -6.726999999999999647e-01  -3.721999999999999753e-01  -8.610999999999999766e-01
3.259999999999999787e+00  3.479999999999999982e+00  1.153799999999999937e+00  -6.764000000000000012e-01  -3.696999999999999731e-01  -8.610999999999999766e-01
3.270000000000000018e+00  3.459999999999999964e+00  1.147100000000000009e+00  -6.801000000000000378e-01  -3.670999999999999819e-01  -8.610999999999999766e-01
3.279999999999999805e+00  3.439999999999999947e+00  1.140200000000000102e+00  -6.836999999999999744e-01  -3.644999999999999907e-01  -8.610999999999999766e-01
3.290000000000000036e+00  3.419999999999999929e+00  1.133399999999999963e+00  -6.874000000000000110e-01  -3.619999999999999885e-01  -8.610999999999999766e-01
3.299999999999999822e+00  3.399999999999999911e+00  1.126500000000000057e+00  -6.909999999999999476e-01  -3.593999999999999972e-01  -8.610999999999999766e-01
3.310000000000000053e+00  3.379999999999999893e+00  1.119599999999999929e+00  -6.945999999999999952e-01  -3.568999999999999950e-01  -8.610999999999999766e-01
3.319999999999999840e+00  3.359999999999999876e+00  1.112600000000000033e+00  -6.981000000000000538e-01  -3.543000000000000038e-01  -8.610999999999999766e-01
3.330000000000000071e+00  3.339999999999999858e+00  1.105599999999999916e+00  -7.016999999999999904e-01  -3.518000000000000016e-01  -8.610999999999999766e-01
3.339999999999999858e+00  3.319999999999999840e+00  1.098600000000000021e+00  -7.052000000000000490e-01  -3.492000000000000104e-01  -8.610999999999999766e-01
3.350000000000000089e+00  3.299999999999999822e+00  1.091499999999999915e+00  -7.086000000000000076e-01  -3.467000000000000082e-01  -8.610999999999999766e-01
3.359999999999999876e+00  3.279999999999999805e+00  1.084400000000000031e+00  -7.120999999999999552e-01  -3.442000000000000060e-01  -8.610999999999999766e-01
3.370000000000000107e+00  3.259999999999999787e+00  1.077299999999999924e+00  -7.155000000000000249e-01  -3.417000000000000037e-01  -8.610999999999999766e-01
3.379999999999999893e+00  3.240000000000000213e+00  1.070100000000000051e+00  -7.188999999999999835e-01  -3.392000000000000015e-01  -8.610999999999999766e-01
3.390000000000000124e+00  3.220000000000000195e+00  1.062899999999999956e+00  -7.223000000000000531e-01  -3.366999999999999993e-01  -8.610999999999999766e-01
3.399999999999999911e+00  3.200000000000000178e+00  1.055600000000000094e+00  -7.257000000000000117e-01  -3.341999999999999971e-01  -8.610999999999999766e-01
3.410000000000000142e+00  3.180000000000000160e+00  1.048399999999999999e+00  -7.289999999999999813e-01  -3.316999999999999948e-01  -8.610999999999999766e-01
3.419999999999999929e+00  3.160000000000000142e+00  1.041099999999999914e+00  -7.322999999999999510e-01  -3.291999999999999926e-01  -8.610999999999999766e-01
3.430000000000000160e+00  3.140000000000000124e+00  1.033700000000000063e+00  -7.356000000000000316e-01  -3.266999999999999904e-01  -8.610999999999999766e-01
3.439999999999999947e+00  3.120000000000000107e+00  1.026399999999999979e+00  -7.388000000000000123e-01  -3.241999999999999882e-01  -8.610999999999999766e-01
3.450000000000000178e+00  3.100000000000000089e+00  1.018899999999999917e+00  -7.420999999999999819e-01  -3.216999999999999860e-01  -8.610999999999999766e-01
3.459999999999999964e+00  3.080000000000000071e+00  1.011500000000000066e+00  -7.452999999999999625e-01  -3.192999999999999727e-01  -8.610999999999999766e-01
3.470000000000000195e+00  3.060000000000000053e+00  1.004000000000000004e+00  -7.483999999999999542e-01  -3.168000000000000260e-01  -8.610999999999999766e-01
3.479999999999999982e+00  3.040000000000000036e+00  9.965000000000000524e-01  -7.516000000000000458e-01  -3.144000000000000128e-01  -8.610999999999999766e-01
3.490000000000000213e+00  3.020000000000000018e+00  9.889999999999999902e-01  -7.547000000000000375e-01  -3.119000000000000106e-01  -8.610999999999999766e-01
3.500000000000000000e+00  3.000000000000000000e+00  9.814000000000000501e-01  -7.578000000000000291e-01  -3.094999999999999973e-01  -8.610999999999999766e-01
3.509999999999999787e+00  2.979999999999999982e+00  9.738999999999999879e-01  -7.609000000000000208e-01  -3.069999999999999951e-01  -8.610999999999999766e-01
3.520000000000000018e+00  2.959999999999999964e+00  9.661999999999999478e-01  -7.640000000000000124e-01  -3.045999999999999819e-01  -8.610999999999999766e-01
3.529999999999999805e+00  2.939999999999999947e+00  9.586000000000000076e-01  -7.670000000000000151e-01  -3.022000000000000242e-01  -8.610999999999999766e-01
3.540000000000000036e+00  2.919999999999999929e+00  9.508999999999999675e-01  -7.700000000000000178e-01  -2.998000000000000109e-01  -8.610999999999999766e-01
3.549999999999999822e+00  2.899999999999999911e+00  9.432000000000000384e-01  -7.730000000000000204e-01  -2.973999999999999977e-01  -8.610999999999999766e-01
3.560000000000000053e+00  2.879999999999999893e+00  9.354000000000000092e-01  -7.760000000000000231e-01  -2.949999999999999845e-01  -8.610999999999999766e-01
3.569999999999999840e+00  2.859999999999999876e+00  9.276999999999999691e-01  -7.789000000000000368e-01  -2.926000000000000267e-01  -8.610999999999999766e-01
3.580000000000000071e+00  2.839999999999999858e+00  9.199000000000000510e-01  -7.818000000000000504e-01  -2.902000000000000135e-01  -8.610999999999999766e-01
3.589999999999999858e+00  2.819999999999999840e+00  9.120000000000000329e-01  -7.846999999999999531e-01  -2.878000000000000003e-01  -8.610999999999999766e-01
3.600000000000000089e+00  2.799999999999999822e+00  9.042000000000000037e-01  -7.875999999999999668e-01  -2.853999999999999870e-01  -8.610999999999999766e-01
3.609999999999999876e+00  2.779999999999999805e+00  8.962999999999999856e-01  -7.903999999999999915e-01  -2.831000000000000183e-01  -8.610999999999999766e-01
3.620000000000000107e+00  2.759999999999999787e+00  8.882999999999999785e-01  -7.932000000000000162e-01  -2.807000000000000051e-01  -8.610999999999999766e-01
3.629999999999999893e+00  2.740000000000000213e+00  8.803999999999999604e-01  -7.960000000000000409e-01  -2.783999999999999808e-01  -8.610999999999999766e-01
3.640000000000000124e+00  2.720000000000000195e+00  8.723999999999999533e-01  -7.987999999999999545e-01  -2.760000000000000231e-01  -8.610999999999999766e-01
3.649999999999999911e+00  2.700000000000000178e+00  8.643999999999999462e-01  -8.015999999999999792e-01  -2.736999999999999988e-01  -8.610999999999999766e-01
3.660000000000000142e+00  2.680000000000000160e+00  8.564000000000000501e-01  -8.043000000000000149e-01  -2.713999999999999746e-01  -8.610999999999999766e-01
3.669999999999999929e+00  2.660000000000000142e+00  8.483000000000000540e-01  -8.070000000000000506e-01  -2.690000000000000169e-01  -8.610999999999999766e-01
3.680000000000000160e+00  2.640000000000000124e+00  8.403000000000000469e-01  -8.096999999999999753e-01  -2.666999999999999926e-01  -8.610999999999999766e-01
3.689999999999999947e+00  2.620000000000000107e+00  8.320999999999999508e-01  -8.123000000000000220e-01  -2.644000000000000239e-01  -8.610999999999999766e-01
3.700000000000000178e+00  2.600000000000000089e+00  8.239999999999999547e-01  -8.148999999999999577e-01  -2.620999999999999996e-01  -8.610999999999999766e-01
3.709999999999999964e+00  2.580000000000000071e+00  8.157999999999999696e-01  -8.175999999999999934e-01  -2.597999999999999754e-01  -8.610999999999999766e-01
3.720000000000000195e+00  2.560000000000000053e+00  8.076999999999999735e-01  -8.201000000000000512e-01  -2.575000000000000067e-01  -8.610999999999999766e-01
