w  L  F   dF   ddF gamma2
1.870000000000000107e+00  6.259999999999999787e+00  3.498499999999999943e+00  1.171999999999999986e-01  -1.387999999999999901e+00  -4.000000000000000000e+00
1.879999999999999893e+00  6.240000000000000213e+00  3.499600000000000044e+00  1.034000000000000058e-01  -1.377799999999999914e+00  -4.000000000000000000e+00
1.889999999999999902e+00  6.219999999999999751e+00  3.500599999999999934e+00  8.970000000000000195e-02  -1.367699999999999916e+00  -4.000000000000000000e+00
1.899999999999999911e+00  6.200000000000000178e+00  3.501399999999999846e+00  7.610000000000000098e-02  -1.357499999999999929e+00  -4.000000000000000000e+00
1.909999999999999920e+00  6.179999999999999716e+00  3.502099999999999991e+00  6.250000000000000000e-02  -1.347399999999999931e+00  -4.000000000000000000e+00
1.919999999999999929e+00  6.160000000000000142e+00  3.502699999999999925e+00  4.909999999999999781e-02  -1.337199999999999944e+00  -4.000000000000000000e+00
1.929999999999999938e+00  6.139999999999999680e+00  3.503099999999999881e+00  3.579999999999999849e-02  -1.326999999999999957e+00  -4.000000000000000000e+00
1.939999999999999947e+00  6.120000000000000107e+00  3.503400000000000070e+00  2.259999999999999856e-02  -1.316799999999999971e+00  -4.000000000000000000e+00
1.949999999999999956e+00  6.099999999999999645e+00  3.503600000000000048e+00  9.499999999999999764e-03  -1.306699999999999973e+00  -4.000000000000000000e+00
1.959999999999999964e+00  6.080000000000000071e+00  3.503600000000000048e+00  -3.599999999999999901e-03  -1.296499999999999986e+00  -4.000000000000000000e+00
1.969999999999999973e+00  6.059999999999999609e+00  3.503499999999999837e+00  -1.650000000000000078e-02  -1.286299999999999999e+00  -4.000000000000000000e+00
1.979999999999999982e+00  6.040000000000000036e+00  3.503299999999999859e+00  -2.929999999999999966e-02  -1.276200000000000001e+00  -4.000000000000000000e+00
1.989999999999999991e+00  6.019999999999999574e+00  3.502899999999999903e+00  -4.200000000000000261e-02  -1.266000000000000014e+00  -4.000000000000000000e+00
2.000000000000000000e+00  6.000000000000000000e+00  3.502400000000000180e+00  -5.460000000000000270e-02  -1.255800000000000027e+00  -4.000000000000000000e+00
2.009999999999999787e+00  5.980000000000000426e+00  3.501799999999999802e+00  -6.710000000000000686e-02  -1.245700000000000029e+00  -4.000000000000000000e+00
2.020000000000000018e+00  5.959999999999999964e+00  3.501100000000000101e+00  -7.950000000000000122e-02  -1.235500000000000043e+00  -4.000000000000000000e+00
2.029999999999999805e+00  5.940000000000000391e+00  3.500199999999999978e+00  -9.180000000000000659e-02  -1.225400000000000045e+00  -4.000000000000000000e+00
2.040000000000000036e+00  5.919999999999999929e+00  3.499200000000000088e+00  -1.039999999999999952e-01  -1.215300000000000047e+00  -4.000000000000000000e+00
2.049999999999999822e+00  5.900000000000000355e+00  3.498099999999999987e+00  -1.160999999999999949e-01  -1.205100000000000060e+00  -4.000000000000000000e+00
2.060000000000000053e+00  5.879999999999999893e+00  3.496900000000000119e+00  -1.280999999999999917e-01  -1.195000000000000062e+00  -4.000000000000000000e+00
2.069999999999999840e+00  5.860000000000000320e+00  3.495600000000000041e+00  -1.400000000000000133e-01  -1.184900000000000064e+00  -4.000000000000000000e+00
2.080000000000000071e+00  5.839999999999999858e+00  3.494099999999999984e+00  -1.517999999999999905e-01  -1.174900000000000055e+00  -4.000000000000000000e+00
2.089999999999999858e+00  5.820000000000000284e+00  3.492500000000000160e+00  -1.635000000000000064e-01  -1.164800000000000058e+00  -4.000000000000000000e+00
2.100000000000000089e+00  5.799999999999999822e+00  3.490800000000000125e+00  -1.751000000000000056e-01  -1.154700000000000060e+00  -4.000000000000000000e+00
2.109999999999999876e+00  5.780000000000000249e+00  3.488999999999999879e+00  -1.865999999999999881e-01  -1.144700000000000051e+00  -4.000000000000000000e+00
2.120000000000000107e+00  5.759999999999999787e+00  3.487099999999999866e+00  -1.980000000000000093e-01  -1.134700000000000042e+00  -4.000000000000000000e+00
2.129999999999999893e+00  5.740000000000000213e+00  3.485100000000000087e+00  -2.093000000000000138e-01  -1.124600000000000044e+00  -4.000000000000000000e+00
2.140000000000000124e+00  5.719999999999999751e+00  3.482899999999999885e+00  -2.205000000000000016e-01  -1.114700000000000024e+00  -4.000000000000000000e+00
2.149999999999999911e+00  5.700000000000000178e+00  3.480700000000000127e+00  -2.316000000000000003e-01  -1.104700000000000015e+00  -4.000000000000000000e+00
2.160000000000000142e+00  5.679999999999999716e+00  3.478299999999999947e+00  -2.426000000000000101e-01  -1.094700000000000006e+00  -4.000000000000000000e+00
2.169999999999999929e+00  5.660000000000000142e+00  3.475800000000000001e+00  -2.535000000000000031e-01  -1.084799999999999986e+00  -4.000000000000000000e+00
2.180000000000000160e+00  5.639999999999999680e+00  3.473199999999999843e+00  -2.642999999999999794e-01  -1.074899999999999967e+00  -4.000000000000000000e+00
2.189999999999999947e+00  5.620000000000000107e+00  3.470499999999999918e+00  -2.750000000000000222e-01  -1.064999999999999947e+00  -4.000000000000000000e+00
2.200000000000000178e+00  5.599999999999999645e+00  3.467699999999999783e+00  -2.856000000000000205e-01  -1.055099999999999927e+00  -4.000000000000000000e+00
2.209999999999999964e+00  5.580000000000000071e+00  3.464799999999999880e+00  -2.960999999999999743e-01  -1.045299999999999896e+00  -4.000000000000000000e+00
2.220000000000000195e+00  5.559999999999999609e+00  3.461800000000000210e+00  -3.064999999999999947e-01  -1.035500000000000087e+00  -4.000000000000000000e+00
2.229999999999999982e+00  5.540000000000000036e+00  3.458699999999999886e+00  -3.168000000000000260e-01  -1.025700000000000056e+00  -4.000000000000000000e+00
2.240000000000000213e+00  5.519999999999999574e+00  3.455499999999999794e+00  -3.270000000000000129e-01  -1.015900000000000025e+00  -4.000000000000000000e+00
2.250000000000000000e+00  5.500000000000000000e+00  3.452100000000000168e+00  -3.371000000000000107e-01  -1.006199999999999983e+00  -4.000000000000000000e+00
2.259999999999999787e+00  5.480000000000000426e+00  3.448700000000000099e+00  -3.471000000000000196e-01  -9.963999999999999524e-01  -4.000000000000000000e+00
2.270000000000000018e+00  5.459999999999999964e+00  3.445199999999999818e+00  -3.570999999999999730e-01  -9.867000000000000215e-01  -4.000000000000000000e+00
2.279999999999999805e+00  5.440000000000000391e+00  3.441600000000000215e+00  -3.669000000000000039e-01  -9.770999999999999686e-01  -4.000000000000000000e+00
2.290000000000000036e+00  5.419999999999999929e+00  3.437899999999999956e+00  -3.765999999999999903e-01  -9.675000000000000266e-01  -4.000000000000000000e+00
2.299999999999999822e+00  5.400000000000000355e+00  3.434000000000000163e+00  -3.861999999999999877e-01  -9.578999999999999737e-01  -4.000000000000000000e+00
2.310000000000000053e+00  5.379999999999999893e+00  3.430099999999999927e+00  -3.957999999999999852e-01  -9.483000000000000318e-01  -4.000000000000000000e+00
2.319999999999999840e+00  5.360000000000000320e+00  3.426099999999999923e+00  -4.052000000000000046e-01  -9.387999999999999678e-01  -4.000000000000000000e+00
2.330000000000000071e+00  5.339999999999999858e+00  3.422000000000000153e+00  -4.144999999999999796e-01  -9.292000000000000259e-01  -4.000000000000000000e+00
2.339999999999999858e+00  5.320000000000000284e+00  3.417800000000000171e+00  -4.238000000000000100e-01  -9.197999999999999510e-01  -4.000000000000000000e+00
2.350000000000000089e+00  5.299999999999999822e+00  3.413600000000000190e+00  -4.329000000000000070e-01  -9.102999999999999980e-01  -4.000000000000000000e+00
2.359999999999999876e+00  5.280000000000000249e+00  3.409199999999999786e+00  -4.420000000000000040e-01  -9.009000000000000341e-01  -4.000000000000000000e+00
2.370000000000000107e+00  5.259999999999999787e+00  3.404700000000000060e+00  -4.510000000000000120e-01  -8.915999999999999481e-01  -4.000000000000000000e+00
2.379999999999999893e+00  5.240000000000000213e+00  3.400199999999999889e+00  -4.597999999999999865e-01  -8.821999999999999842e-01  -4.000000000000000000e+00
2.390000000000000124e+00  5.219999999999999751e+00  3.395500000000000185e+00  -4.686000000000000165e-01  -8.729000000000000092e-01  -4.000000000000000000e+00
2.399999999999999911e+00  5.200000000000000178e+00  3.390800000000000036e+00  -4.773000000000000020e-01  -8.637000000000000233e-01  -4.000000000000000000e+00
2.410000000000000142e+00  5.179999999999999716e+00  3.386000000000000121e+00  -4.858999999999999986e-01  -8.544000000000000483e-01  -4.000000000000000000e+00
2.419999999999999929e+00  5.160000000000000142e+00  3.381099999999999994e+00  -4.944000000000000061e-01  -8.451999999999999513e-01  -4.000000000000000000e+00
2.430000000000000160e+00  5.139999999999999680e+00  3.376100000000000101e+00  -5.028000000000000247e-01  -8.360999999999999543e-01  -4.000000000000000000e+00
2.439999999999999947e+00  5.120000000000000107e+00  3.370999999999999996e+00  -5.110999999999999988e-01  -8.269999999999999574e-01  -4.000000000000000000e+00
2.450000000000000178e+00  5.099999999999999645e+00  3.365899999999999892e+00  -5.192999999999999838e-01  -8.178999999999999604e-01  -4.000000000000000000e+00
2.459999999999999964e+00  5.080000000000000071e+00  3.360599999999999810e+00  -5.273999999999999799e-01  -8.088999999999999524e-01  -4.000000000000000000e+00
2.470000000000000195e+00  5.059999999999999609e+00  3.355300000000000171e+00  -5.354999999999999760e-01  -7.999000000000000554e-01  -4.000000000000000000e+00
2.479999999999999982e+00  5.040000000000000036e+00  3.349899999999999878e+00  -5.433999999999999941e-01  -7.909000000000000474e-01  -4.000000000000000000e+00
2.490000000000000213e+00  5.019999999999999574e+00  3.344500000000000028e+00  -5.513000000000000123e-01  -7.820000000000000284e-01  -4.000000000000000000e+00
2.500000000000000000e+00  5.000000000000000000e+00  3.338900000000000201e+00  -5.591000000000000414e-01  -7.731000000000000094e-01  -4.000000000000000000e+00
2.509999999999999787e+00  4.980000000000000426e+00  3.333299999999999930e+00  -5.667999999999999705e-01  -7.642999999999999794e-01  -4.000000000000000000e+00
2.520000000000000018e+00  4.959999999999999964e+00  3.327599999999999891e+00  -5.744000000000000217e-01  -7.554999999999999494e-01  -4.000000000000000000e+00
2.529999999999999805e+00  4.940000000000000391e+00  3.321800000000000086e+00  -5.818999999999999728e-01  -7.468000000000000194e-01  -4.000000000000000000e+00
2.540000000000000036e+00  4.919999999999999929e+00  3.315900000000000070e+00  -5.893000000000000460e-01  -7.380999999999999783e-01  -4.000000000000000000e+00
2.549999999999999822e+00  4.900000000000000355e+00  3.310000000000000053e+00  -5.966000000000000192e-01  -7.294000000000000483e-01  -4.000000000000000000e+00
2.560000000000000053e+00  4.879999999999999893e+00  3.303999999999999826e+00  -6.038999999999999924e-01  -7.207999999999999963e-01  -4.000000000000000000e+00
2.569999999999999840e+00  4.860000000000000320e+00  3.297899999999999832e+00  -6.110999999999999766e-01  -7.122000000000000552e-01  -4.000000000000000000e+00
2.580000000000000071e+00  4.839999999999999858e+00  3.291799999999999837e+00  -6.180999999999999828e-01  -7.036999999999999922e-01  -4.000000000000000000e+00
2.589999999999999858e+00  4.820000000000000284e+00  3.285600000000000076e+00  -6.250999999999999890e-01  -6.952000000000000401e-01  -4.000000000000000000e+00
2.600000000000000089e+00  4.799999999999999822e+00  3.279300000000000104e+00  -6.320000000000000062e-01  -6.867999999999999661e-01  -4.000000000000000000e+00
2.609999999999999876e+00  4.780000000000000249e+00  3.272899999999999920e+00  -6.389000000000000234e-01  -6.784000000000000030e-01  -4.000000000000000000e+00
2.620000000000000107e+00  4.759999999999999787e+00  3.266500000000000181e+00  -6.455999999999999517e-01  -6.701000000000000290e-01  -4.000000000000000000e+00
2.629999999999999893e+00  4.740000000000000213e+00  3.259999999999999787e+00  -6.522999999999999909e-01  -6.618000000000000549e-01  -4.000000000000000000e+00
2.640000000000000124e+00  4.719999999999999751e+00  3.253499999999999837e+00  -6.589000000000000412e-01  -6.535999999999999588e-01  -4.000000000000000000e+00
2.649999999999999911e+00  4.700000000000000178e+00  3.246799999999999908e+00  -6.653000000000000025e-01  -6.453999999999999737e-01  -4.000000000000000000e+00
2.660000000000000142e+00  4.679999999999999716e+00  3.240099999999999980e+00  -6.717999999999999527e-01  -6.371999999999999886e-01  -4.000000000000000000e+00
2.669999999999999929e+00  4.660000000000000142e+00  3.233400000000000052e+00  -6.781000000000000361e-01  -6.290999999999999925e-01  -4.000000000000000000e+00
2.680000000000000160e+00  4.639999999999999680e+00  3.226599999999999913e+00  -6.843000000000000194e-01  -6.210999999999999854e-01  -4.000000000000000000e+00
2.689999999999999947e+00  4.620000000000000107e+00  3.219700000000000006e+00  -6.905000000000000027e-01  -6.130999999999999783e-01  -4.000000000000000000e+00
2.700000000000000178e+00  4.599999999999999645e+00  3.212800000000000100e+00  -6.965999999999999970e-01  -6.050999999999999712e-01  -4.000000000000000000e+00
2.709999999999999964e+00  4.580000000000000071e+00  3.205799999999999983e+00  -7.026000000000000023e-01  -5.971999999999999531e-01  -4.000000000000000000e+00
2.720000000000000195e+00  4.559999999999999609e+00  3.198700000000000099e+00  -7.085000000000000187e-01  -5.894000000000000350e-01  -4.000000000000000000e+00
2.729999999999999982e+00  4.540000000000000036e+00  3.191600000000000215e+00  -7.144000000000000350e-01  -5.816000000000000059e-01  -4.000000000000000000e+00
2.740000000000000213e+00  4.519999999999999574e+00  3.184400000000000119e+00  -7.201999999999999513e-01  -5.737999999999999767e-01  -4.000000000000000000e+00
2.750000000000000000e+00  4.500000000000000000e+00  3.177200000000000024e+00  -7.258999999999999897e-01  -5.661000000000000476e-01  -4.000000000000000000e+00
2.759999999999999787e+00  4.480000000000000426e+00  3.169900000000000162e+00  -7.315000000000000391e-01  -5.584000000000000075e-01  -4.000000000000000000e+00
2.770000000000000018e+00  4.459999999999999964e+00  3.162599999999999856e+00  -7.369999999999999885e-01  -5.507999999999999563e-01  -4.000000000000000000e+00
2.779999999999999805e+00  4.440000000000000391e+00  3.155199999999999783e+00  -7.425000000000000488e-01  -5.433000000000000052e-01  -4.000000000000000000e+00
2.790000000000000036e+00  4.419999999999999929e+00  3.147699999999999942e+00  -7.479000000000000092e-01  -5.358000000000000540e-01  -4.000000000000000000e+00
2.799999999999999822e+00  4.400000000000000355e+00  3.140200000000000102e+00  -7.531999999999999806e-01  -5.282999999999999918e-01  -4.000000000000000000e+00
2.810000000000000053e+00  4.379999999999999893e+00  3.132699999999999818e+00  -7.584999999999999520e-01  -5.209000000000000297e-01  -4.000000000000000000e+00
2.819999999999999840e+00  4.360000000000000320e+00  3.125000000000000000e+00  -7.637000000000000455e-01  -5.135999999999999455e-01  -4.000000000000000000e+00
2.830000000000000071e+00  4.339999999999999858e+00  3.117399999999999949e+00  -7.688000000000000389e-01  -5.062999999999999723e-01  -4.000000000000000000e+00
2.839999999999999858e+00  4.320000000000000284e+00  3.109700000000000131e+00  -7.738000000000000433e-01  -4.990999999999999881e-01  -4.000000000000000000e+00
2.850000000000000089e+00  4.299999999999999822e+00  3.101900000000000102e+00  -7.786999999999999478e-01  -4.919000000000000039e-01  -4.000000000000000000e+00
2.859999999999999876e+00  4.280000000000000249e+00  3.094100000000000072e+00  -7.835999999999999632e-01  -4.847000000000000197e-01  -4.000000000000000000e+00
2.870000000000000107e+00  4.259999999999999787e+00  3.086199999999999832e+00  -7.883999999999999897e-01  -4.776000000000000245e-01  -4.000000000000000000e+00
2.879999999999999893e+00  4.240000000000000213e+00  3.078300000000000036e+00  -7.932000000000000162e-01  -4.706000000000000183e-01  -4.000000000000000000e+00
2.890000000000000124e+00  4.219999999999999751e+00  3.070399999999999796e+00  -7.977999999999999536e-01  -4.636000000000000121e-01  -4.000000000000000000e+00
2.899999999999999911e+00  4.200000000000000178e+00  3.062399999999999789e+00  -8.024000000000000021e-01  -4.566999999999999948e-01  -4.000000000000000000e+00
2.910000000000000142e+00  4.179999999999999716e+00  3.054300000000000015e+00  -8.070000000000000506e-01  -4.497999999999999776e-01  -4.000000000000000000e+00
2.919999999999999929e+00  4.160000000000000142e+00  3.046199999999999797e+00  -8.114000000000000101e-01  -4.430000000000000049e-01  -4.000000000000000000e+00
2.930000000000000160e+00  4.139999999999999680e+00  3.038100000000000023e+00  -8.157999999999999696e-01  -4.361999999999999766e-01  -4.000000000000000000e+00
2.939999999999999947e+00  4.120000000000000107e+00  3.029900000000000038e+00  -8.202000000000000401e-01  -4.294999999999999929e-01  -4.000000000000000000e+00
2.950000000000000178e+00  4.099999999999999645e+00  3.021700000000000053e+00  -8.244000000000000217e-01  -4.228000000000000091e-01  -4.000000000000000000e+00
2.959999999999999964e+00  4.080000000000000071e+00  3.013399999999999856e+00  -8.286000000000000032e-01  -4.162000000000000144e-01  -4.000000000000000000e+00
2.970000000000000195e+00  4.059999999999999609e+00  3.005100000000000104e+00  -8.326999999999999957e-01  -4.097000000000000086e-01  -4.000000000000000000e+00
2.979999999999999982e+00  4.040000000000000036e+00  2.996799999999999908e+00  -8.367999999999999883e-01  -4.032000000000000028e-01  -4.000000000000000000e+00
2.990000000000000213e+00  4.019999999999999574e+00  2.988399999999999945e+00  -8.407999999999999918e-01  -3.966999999999999971e-01  -4.000000000000000000e+00
3.000000000000000000e+00  4.000000000000000000e+00  2.979999999999999982e+00  -8.447000000000000064e-01  -3.902999999999999803e-01  -4.000000000000000000e+00
3.009999999999999787e+00  3.979999999999999982e+00  2.971499999999999808e+00  -8.486000000000000210e-01  -3.840000000000000080e-01  -4.000000000000000000e+00
3.020000000000000018e+00  3.959999999999999964e+00  2.963000000000000078e+00  -8.524000000000000465e-01  -3.776999999999999802e-01  -4.000000000000000000e+00
3.029999999999999805e+00  3.939999999999999947e+00  2.954400000000000137e+00  -8.561999999999999611e-01  -3.714000000000000079e-01  -4.000000000000000000e+00
3.040000000000000036e+00  3.919999999999999929e+00  2.945899999999999963e+00  -8.598999999999999977e-01  -3.652000000000000246e-01  -4.000000000000000000e+00
3.049999999999999822e+00  3.899999999999999911e+00  2.937199999999999811e+00  -8.635000000000000453e-01  -3.590999999999999748e-01  -4.000000000000000000e+00
3.060000000000000053e+00  3.879999999999999893e+00  2.928599999999999870e+00  -8.669999999999999929e-01  -3.529999999999999805e-01  -4.000000000000000000e+00
3.069999999999999840e+00  3.859999999999999876e+00  2.919900000000000162e+00  -8.705000000000000515e-01  -3.469999999999999751e-01  -4.000000000000000000e+00
3.080000000000000071e+00  3.839999999999999858e+00  2.911200000000000010e+00  -8.739999999999999991e-01  -3.410000000000000253e-01  -4.000000000000000000e+00
3.089999999999999858e+00  3.819999999999999840e+00  2.902400000000000091e+00  -8.773999999999999577e-01  -3.351000000000000090e-01  -4.000000000000000000e+00
3.100000000000000089e+00  3.799999999999999822e+00  2.893600000000000172e+00  -8.807000000000000384e-01  -3.291999999999999926e-01  -4.000000000000000000e+00
3.109999999999999876e+00  3.779999999999999805e+00  2.884799999999999809e+00  -8.839000000000000190e-01  -3.234000000000000208e-01  -4.000000000000000000e+00
3.120000000000000107e+00  3.759999999999999787e+00  2.875999999999999890e+00  -8.870999999999999996e-01  -3.175999999999999934e-01  -4.000000000000000000e+00
3.129999999999999893e+00  3.740000000000000213e+00  2.867100000000000204e+00  -8.902999999999999803e-01  -3.119000000000000106e-01  -4.000000000000000000e+00
3.140000000000000124e+00  3.720000000000000195e+00  2.858200000000000074e+00  -8.933999999999999719e-01  -3.063000000000000167e-01  -4.000000000000000000e+00
3.149999999999999911e+00  3.700000000000000178e+00  2.849200000000000177e+00  -8.963999999999999746e-01  -3.007000000000000228e-01  -4.000000000000000000e+00
3.160000000000000142e+00  3.680000000000000160e+00  2.840199999999999836e+00  -8.993999999999999773e-01  -2.950999999999999734e-01  -4.000000000000000000e+00
3.169999999999999929e+00  3.660000000000000142e+00  2.831199999999999939e+00  -9.022999999999999909e-01  -2.896000000000000241e-01  -4.000000000000000000e+00
3.180000000000000160e+00  3.640000000000000124e+00  2.822200000000000042e+00  -9.052000000000000046e-01  -2.842000000000000082e-01  -4.000000000000000000e+00
3.189999999999999947e+00  3.620000000000000107e+00  2.813099999999999934e+00  -9.080000000000000293e-01  -2.787999999999999923e-01  -4.000000000000000000e+00
3.200000000000000178e+00  3.600000000000000089e+00  2.803999999999999826e+00  -9.108000000000000540e-01  -2.733999999999999764e-01  -4.000000000000000000e+00
3.209999999999999964e+00  3.580000000000000071e+00  2.794900000000000162e+00  -9.134999999999999787e-01  -2.681000000000000050e-01  -4.000000000000000000e+00
3.220000000000000195e+00  3.560000000000000053e+00  2.785699999999999843e+00  -9.161000000000000254e-01  -2.629000000000000226e-01  -4.000000000000000000e+00
3.229999999999999982e+00  3.540000000000000036e+00  2.776600000000000179e+00  -9.186999999999999611e-01  -2.576999999999999846e-01  -4.000000000000000000e+00
3.240000000000000213e+00  3.520000000000000018e+00  2.767399999999999860e+00  -9.213000000000000078e-01  -2.525000000000000022e-01  -4.000000000000000000e+00
3.250000000000000000e+00  3.500000000000000000e+00  2.758100000000000218e+00  -9.237999999999999545e-01  -2.474999999999999978e-01  -4.000000000000000000e+00
3.259999999999999787e+00  3.479999999999999982e+00  2.748899999999999899e+00  -9.262000000000000233e-01  -2.424000000000000044e-01  -4.000000000000000000e+00
3.270000000000000018e+00  3.459999999999999964e+00  2.739599999999999813e+00  -9.285999999999999810e-01  -2.373999999999999999e-01  -4.000000000000000000e+00
3.279999999999999805e+00  3.439999999999999947e+00  2.730300000000000171e+00  -9.310000000000000497e-01  -2.325000000000000122e-01  -4.000000000000000000e+00
3.290000000000000036e+00  3.419999999999999929e+00  2.721000000000000085e+00  -9.333000000000000185e-01  -2.275999999999999968e-01  -4.000000000000000000e+00
3.299999999999999822e+00  3.399999999999999911e+00  2.711699999999999999e+00  -9.354999999999999982e-01  -2.227999999999999980e-01  -4.000000000000000000e+00
3.310000000000000053e+00  3.379999999999999893e+00  2.702300000000000146e+00  -9.376999999999999780e-01  -2.179999999999999993e-01  -4.000000000000000000e+00
3.319999999999999840e+00  3.359999999999999876e+00  2.692899999999999849e+00  -9.398999999999999577e-01  -2.132000000000000006e-01  -4.000000000000000000e+00
3.330000000000000071e+00  3.339999999999999858e+00  2.683499999999999996e+00  -9.419999999999999485e-01  -2.086000000000000076e-01  -4.000000000000000000e+00
3.339999999999999858e+00  3.319999999999999840e+00  2.674100000000000144e+00  -9.441000000000000503e-01  -2.038999999999999979e-01  -4.000000000000000000e+00
3.350000000000000089e+00  3.299999999999999822e+00  2.664600000000000080e+00  -9.461000000000000520e-01  -1.993000000000000049e-01  -4.000000000000000000e+00
3.359999999999999876e+00  3.279999999999999805e+00  2.655100000000000016e+00  -9.481000000000000538e-01  -1.948000000000000009e-01  -4.000000000000000000e+00
3.370000000000000107e+00  3.259999999999999787e+00  2.645700000000000163e+00  -9.499999999999999556e-01  -1.902999999999999969e-01  -4.000000000000000000e+00
3.379999999999999893e+00  3.240000000000000213e+00  2.636099999999999888e+00  -9.518999999999999684e-01  -1.859000000000000097e-01  -4.000000000000000000e+00
3.390000000000000124e+00  3.220000000000000195e+00  2.626599999999999824e+00  -9.536999999999999922e-01  -1.814999999999999947e-01  -4.000000000000000000e+00
3.399999999999999911e+00  3.200000000000000178e+00  2.617100000000000204e+00  -9.555000000000000160e-01  -1.771000000000000074e-01  -4.000000000000000000e+00
3.410000000000000142e+00  3.180000000000000160e+00  2.607499999999999929e+00  -9.572000000000000508e-01  -1.728000000000000091e-01  -4.000000000000000000e+00
3.419999999999999929e+00  3.160000000000000142e+00  2.597900000000000098e+00  -9.588999999999999746e-01  -1.685999999999999999e-01  -4.000000000000000000e+00
3.430000000000000160e+00  3.140000000000000124e+00  2.588299999999999823e+00  -9.606000000000000094e-01  -1.643999999999999906e-01  -4.000000000000000000e+00
3.439999999999999947e+00  3.120000000000000107e+00  2.578699999999999992e+00  -9.622000000000000552e-01  -1.602000000000000091e-01  -4.000000000000000000e+00
3.450000000000000178e+00  3.100000000000000089e+00  2.569100000000000161e+00  -9.637999999999999901e-01  -1.560999999999999888e-01  -4.000000000000000000e+00
3.459999999999999964e+00  3.080000000000000071e+00  2.559400000000000119e+00  -9.654000000000000359e-01  -1.521000000000000130e-01  -4.000000000000000000e+00
3.470000000000000195e+00  3.060000000000000053e+00  2.549799999999999844e+00  -9.668999999999999817e-01  -1.479999999999999927e-01  -4.000000000000000000e+00
3.479999999999999982e+00  3.040000000000000036e+00  2.540099999999999802e+00  -9.683000000000000496e-01  -1.441000000000000059e-01  -4.000000000000000000e+00
3.490000000000000213e+00  3.020000000000000018e+00  2.530400000000000205e+00  -9.697000000000000064e-01  -1.401999999999999913e-01  -4.000000000000000000e+00
3.500000000000000000e+00  3.000000000000000000e+00  2.520700000000000163e+00  -9.710999999999999632e-01  -1.363000000000000045e-01  -4.000000000000000000e+00
3.509999999999999787e+00  2.979999999999999982e+00  2.511000000000000121e+00  -9.725000000000000311e-01  -1.325000000000000067e-01  -4.000000000000000000e+00
3.520000000000000018e+00  2.959999999999999964e+00  2.501300000000000079e+00  -9.737999999999999989e-01  -1.287000000000000088e-01  -4.000000000000000000e+00
3.529999999999999805e+00  2.939999999999999947e+00  2.491499999999999826e+00  -9.749999999999999778e-01  -1.248999999999999971e-01  -4.000000000000000000e+00
3.540000000000000036e+00  2.919999999999999929e+00  2.481799999999999784e+00  -9.762999999999999456e-01  -1.213000000000000050e-01  -4.000000000000000000e+00
3.549999999999999822e+00  2.899999999999999911e+00  2.471999999999999975e+00  -9.775000000000000355e-01  -1.175999999999999962e-01  -4.000000000000000000e+00
3.560000000000000053e+00  2.879999999999999893e+00  2.462200000000000166e+00  -9.786000000000000254e-01  -1.140000000000000041e-01  -4.000000000000000000e+00
3.569999999999999840e+00  2.859999999999999876e+00  2.452399999999999913e+00  -9.797000000000000153e-01  -1.103999999999999981e-01  -4.000000000000000000e+00
3.580000000000000071e+00  2.839999999999999858e+00  2.442600000000000104e+00  -9.808000000000000052e-01  -1.068999999999999950e-01  -4.000000000000000000e+00
3.589999999999999858e+00  2.819999999999999840e+00  2.432799999999999851e+00  -9.818999999999999950e-01  -1.034999999999999948e-01  -4.000000000000000000e+00
3.600000000000000089e+00  2.799999999999999822e+00  2.423000000000000043e+00  -9.828999999999999959e-01  -1.000000000000000056e-01  -4.000000000000000000e+00
3.609999999999999876e+00  2.779999999999999805e+00  2.413100000000000023e+00  -9.838999999999999968e-01  -9.660000000000000531e-02  -4.000000000000000000e+00
3.620000000000000107e+00  2.759999999999999787e+00  2.403300000000000214e+00  -9.848000000000000087e-01  -9.329999999999999405e-02  -4.000000000000000000e+00
3.629999999999999893e+00  2.740000000000000213e+00  2.393400000000000194e+00  -9.857000000000000206e-01  -8.999999999999999667e-02  -4.000000000000000000e+00
3.640000000000000124e+00  2.720000000000000195e+00  2.383599999999999941e+00  -9.866000000000000325e-01  -8.669999999999999929e-02  -4.000000000000000000e+00
3.649999999999999911e+00  2.700000000000000178e+00  2.373699999999999921e+00  -9.875000000000000444e-01  -8.350000000000000477e-02  -4.000000000000000000e+00
3.660000000000000142e+00  2.680000000000000160e+00  2.363799999999999901e+00  -9.882999999999999563e-01  -8.039999999999999925e-02  -4.000000000000000000e+00
3.669999999999999929e+00  2.660000000000000142e+00  2.353899999999999881e+00  -9.890999999999999792e-01  -7.720000000000000473e-02  -4.000000000000000000e+00
3.680000000000000160e+00  2.640000000000000124e+00  2.344100000000000072e+00  -9.898000000000000131e-01  -7.409999999999999920e-02  -4.000000000000000000e+00
3.689999999999999947e+00  2.620000000000000107e+00  2.334099999999999842e+00  -9.906000000000000361e-01  -7.109999999999999654e-02  -4.000000000000000000e+00
3.700000000000000178e+00  2.600000000000000089e+00  2.324199999999999822e+00  -9.912999999999999590e-01  -6.809999999999999387e-02  -4.000000000000000000e+00
3.709999999999999964e+00  2.580000000000000071e+00  2.314299999999999802e+00  -9.919000000000000039e-01  -6.510000000000000508e-02  -4.000000000000000000e+00
3.720000000000000195e+00  2.560000000000000053e+00  2.304399999999999782e+00  -9.926000000000000378e-01  -6.219999999999999835e-02  -4.000000000000000000e+00
