2.000000e-01 5.200000e+00 3.684611e-04
2.000000e-01 5.300000e+00 3.547368e-04
2.000000e-01 5.400000e+00 3.417645e-04
2.000000e-01 5.500000e+00 3.294902e-04
2.000000e-01 5.600000e+00 3.178648e-04
2.000000e-01 5.700000e+00 3.068433e-04
2.000000e-01 5.800000e+00 2.963848e-04
2.000000e-01 5.900000e+00 2.864515e-04
2.000000e-01     6 2.770088e-04
2.000000e-01 6.100000e+00 2.680251e-04
2.000000e-01 6.200000e+00 2.594711e-04
2.000000e-01 6.300000e+00 2.513198e-04
2.000000e-01 6.400000e+00 2.435464e-04
2.000000e-01 6.500000e+00 2.361278e-04
2.000000e-01 6.600000e+00 2.290429e-04
2.000000e-01 6.700000e+00 2.222719e-04
2.000000e-01 6.800000e+00 2.157965e-04
2.000000e-01 6.900000e+00 2.095999e-04
2.000000e-01     7 2.036662e-04
2.000000e-01 7.100000e+00 1.979808e-04
2.000000e-01 7.200000e+00 1.925300e-04
2.000000e-01 7.300000e+00 1.873012e-04
2.000000e-01 7.400000e+00 1.822823e-04
2.000000e-01 7.500000e+00 1.774624e-04
2.000000e-01 7.600000e+00 1.728311e-04
2.000000e-01 7.700000e+00 1.683786e-04
2.000000e-01 7.800000e+00 1.640959e-04
2.000000e-01 7.900000e+00 1.599745e-04
2.000000e-01     8 1.560063e-04
2.000000e-01 8.100000e+00 1.521839e-04
2.000000e-01 8.200000e+00 1.485002e-04
2.000000e-01 8.300000e+00 1.449486e-04
2.000000e-01 8.400000e+00 1.415229e-04
2.000000e-01 8.500000e+00 1.382171e-04
2.000000e-01 8.600000e+00 1.350257e-04
2.000000e-01 8.700000e+00 1.319436e-04
2.000000e-01 8.800000e+00 1.289657e-04
2.000000e-01 8.900000e+00 1.260876e-04
2.000000e-01     9 1.233046e-04
2.000000e-01 9.100000e+00 1.206128e-04
2.000000e-01 9.200000e+00 1.180081e-04
2.000000e-01 9.300000e+00 1.154868e-04
2.000000e-01 9.400000e+00 1.130455e-04
2.000000e-01 9.500000e+00 1.106807e-04
2.000000e-01 9.600000e+00 1.083894e-04
2.000000e-01 9.700000e+00 1.061684e-04
2.000000e-01 9.800000e+00 1.040150e-04
2.000000e-01 9.900000e+00 1.019264e-04
2.000000e-01    10 9.990012e-05

4.000000e-01 1.000000e-01 2.919375e-01
4.000000e-01 2.000000e-01 2.146700e-01
4.000000e-01 3.000000e-01 1.600000e-01
4.000000e-01 4.000000e-01 1.213348e-01
4.000000e-01 5.000000e-01 9.377423e-02
4.000000e-01 6.000000e-01 7.386425e-02
4.000000e-01 7.000000e-01 5.924264e-02
4.000000e-01 8.000000e-01 4.831376e-02
4.000000e-01 9.000000e-01 4.000000e-02
4.000000e-01     1 3.356809e-02
4.000000e-01 1.100000e+00 2.851294e-02
4.000000e-01 1.200000e+00 2.448161e-02
4.000000e-01 1.300000e+00 2.122360e-02
4.000000e-01 1.400000e+00 1.855838e-02
4.000000e-01 1.500000e+00 1.635382e-02
4.000000e-01 1.600000e+00 1.451183e-02
4.000000e-01 1.700000e+00 1.295857e-02
4.000000e-01 1.800000e+00 1.163775e-02
4.000000e-01 1.900000e+00 1.050593e-02
4.000000e-01     2 9.529215e-03
4.000000e-01 2.100000e+00 8.680876e-03
4.000000e-01 2.200000e+00 7.939635e-03
4.000000e-01 2.300000e+00 7.288393e-03
4.000000e-01 2.400000e+00 6.713300e-03
4.000000e-01 2.500000e+00 6.203042e-03
4.000000e-01 2.600000e+00 5.748313e-03
4.000000e-01 2.700000e+00 5.341406e-03
4.000000e-01 2.800000e+00 4.975894e-03
4.000000e-01 2.900000e+00 4.646388e-03
4.000000e-01 3.000000e+00 4.348340e-03
4.000000e-01 3.100000e+00 4.077896e-03
4.000000e-01 3.200000e+00 3.831769e-03
4.000000e-01 3.300000e+00 3.607146e-03
4.000000e-01 3.400000e+00 3.401607e-03
4.000000e-01 3.500000e+00 3.213059e-03
4.000000e-01 3.600000e+00 3.039689e-03
4.000000e-01 3.700000e+00 2.879919e-03
4.000000e-01 3.800000e+00 2.732368e-03
4.000000e-01 3.900000e+00 2.595826e-03
4.000000e-01     4 2.469230e-03
4.000000e-01 4.100000e+00 2.351639e-03
4.000000e-01 4.200000e+00 2.242223e-03
4.000000e-01 4.300000e+00 2.140243e-03
4.000000e-01 4.400000e+00 2.045043e-03
4.000000e-01 4.500000e+00 1.956037e-03
4.000000e-01 4.600000e+00 1.872700e-03
4.000000e-01 4.700000e+00 1.794563e-03
4.000000e-01 4.800000e+00 1.721202e-03
4.000000e-01 4.900000e+00 1.652238e-03
4.000000e-01     5 1.587327e-03
4.000000e-01 5.100000e+00 1.526157e-03
4.000000e-01 5.200000e+00 1.468449e-03
4.000000e-01 5.300000e+00 1.413945e-03
4.000000e-01 5.400000e+00 1.362414e-03
4.000000e-01 5.500000e+00 1.313643e-03
4.000000e-01 5.600000e+00 1.267440e-03
4.000000e-01 5.700000e+00 1.223627e-03
4.000000e-01 5.800000e+00 1.182043e-03
4.000000e-01 5.900000e+00 1.142540e-03
4.000000e-01     6 1.104981e-03
4.000000e-01 6.100000e+00 1.069240e-03
4.000000e-01 6.200000e+00 1.035204e-03
4.000000e-01 6.300000e+00 1.002764e-03
4.000000e-01 6.400000e+00 9.718230e-04
4.000000e-01 6.500000e+00 9.422903e-04
4.000000e-01 6.600000e+00 9.140816e-04
4.000000e-01 6.700000e+00 8.871190e-04
4.000000e-01 6.800000e+00 8.613304e-04
4.000000e-01 6.900000e+00 8.366487e-04
4.000000e-01     7 8.130115e-04
4.000000e-01 7.100000e+00 7.903607e-04
4.000000e-01 7.200000e+00 7.686423e-04
4.000000e-01 7.300000e+00 7.478059e-04
4.000000e-01 7.400000e+00 7.278044e-04
4.000000e-01 7.500000e+00 7.085939e-04
4.000000e-01 7.600000e+00 6.901332e-04
4.000000e-01 7.700000e+00 6.723838e-04
4.000000e-01 7.800000e+00 6.553098e-04
4.000000e-01 7.900000e+00 6.388772e-04
4.000000e-01     8 6.230545e-04
4.000000e-01 8.100000e+00 6.078118e-04
4.000000e-01 8.200000e+00 5.931211e-04
4.000000e-01 8.300000e+00 5.789562e-04
4.000000e-01 8.400000e+00 5.652923e-04
4.000000e-01 8.500000e+00 5.521060e-04
4.000000e-01 8.600000e+00 5.393753e-04
4.000000e-01 8.700000e+00 5.270796e-04
4.000000e-01 8.800000e+00 5.151992e-04
4.000000e-01 8.900000e+00 5.037157e-04
4.000000e-01     9 4.926116e-04
4.000000e-01 9.100000e+00 4.818704e-04
4.000000e-01 9.200000e+00 4.714764e-04
4.000000e-01 9.300000e+00 4.614148e-04
4.000000e-01 9.400000e+00 4.516718e-04
4.000000e-01 9.500000e+00 4.422338e-04
4.000000e-01 9.600000e+00 4.330884e-04
4.000000e-01 9.700000e+00 4.242236e-04
4.000000e-01 9.800000e+00 4.156280e-04
4.000000e-01 9.900000e+00 4.072909e-04
4.000000e-01    10 3.992020e-04

6.000000e-01 1.000000e-01 4.637950e-01
6.000000e-01 2.000000e-01 3.600000e-01
6.000000e-01 3.000000e-01 2.816026e-01
6.000000e-01 4.000000e-01 2.225762e-01
6.000000e-01 5.000000e-01 1.780456e-01
6.000000e-01 6.000000e-01 1.442449e-01
6.000000e-01 7.000000e-01 1.183571e-01
6.000000e-01 8.000000e-01 9.831540e-02
6.000000e-01 9.000000e-01 8.261842e-02
6.000000e-01     1 7.017787e-02
6.000000e-01 1.100000e+00 6.020271e-02
6.000000e-01 1.200000e+00 5.211435e-02
6.000000e-01 1.300000e+00 4.548605e-02
6.000000e-01 1.400000e+00 4.000000e-02
6.000000e-01 1.500000e+00 3.541710e-02
6.000000e-01 1.600000e+00 3.155557e-02
6.000000e-01 1.700000e+00 2.827582e-02
6.000000e-01 1.800000e+00 2.546954e-02
6.000000e-01 1.900000e+00 2.305188e-02
6.000000e-01     2 2.095576e-02
6.000000e-01 2.100000e+00 1.912770e-02
6.000000e-01 2.200000e+00 1.752467e-02
6.000000e-01 2.300000e+00 1.611179e-02
6.000000e-01 2.400000e+00 1.486060e-02
6.000000e-01 2.500000e+00 1.374767e-02
6.000000e-01 2.600000e+00 1.275364e-02
6.000000e-01 2.700000e+00 1.186234e-02
6.000000e-01 2.800000e+00 1.106027e-02
6.000000e-01 2.900000e+00 1.033602e-02
6.000000e-01 3.000000e+00 9.679938e-03
6.000000e-01 3.100000e+00 9.083817e-03
6.000000e-01 3.200000e+00 8.540630e-03
6.000000e-01 3.300000e+00 8.044341e-03
6.000000e-01 3.400000e+00 7.589747e-03
6.000000e-01 3.500000e+00 7.172339e-03
6.000000e-01 3.600000e+00 6.788199e-03
6.000000e-01 3.700000e+00 6.433906e-03
6.000000e-01 3.800000e+00 6.106467e-03
6.000000e-01 3.900000e+00 5.803251e-03
6.000000e-01     4 5.521940e-03
6.000000e-01 4.100000e+00 5.260486e-03
6.000000e-01 4.200000e+00 5.017073e-03
6.000000e-01 4.300000e+00 4.790087e-03
6.000000e-01 4.400000e+00 4.578090e-03
6.000000e-01 4.500000e+00 4.379795e-03
6.000000e-01 4.600000e+00 4.194054e-03
6.000000e-01 4.700000e+00 4.019832e-03
6.000000e-01 4.800000e+00 3.856200e-03
6.000000e-01 4.900000e+00 3.702321e-03
6.000000e-01     5 3.557437e-03
6.000000e-01 5.100000e+00 3.420864e-03
6.000000e-01 5.200000e+00 3.291979e-03
6.000000e-01 5.300000e+00 3.170219e-03
6.000000e-01 5.400000e+00 3.055069e-03
6.000000e-01 5.500000e+00 2.946061e-03
6.000000e-01 5.600000e+00 2.842768e-03
6.000000e-01 5.700000e+00 2.744797e-03
6.000000e-01 5.800000e+00 2.651790e-03
6.000000e-01 5.900000e+00 2.563419e-03
6.000000e-01     6 2.479381e-03
6.000000e-01 6.100000e+00 2.399399e-03
6.000000e-01 6.200000e+00 2.323215e-03
6.000000e-01 6.300000e+00 2.250594e-03
6.000000e-01 6.400000e+00 2.181318e-03
6.000000e-01 6.500000e+00 2.115185e-03
6.000000e-01 6.600000e+00 2.052008e-03
6.000000e-01 6.700000e+00 1.991613e-03
6.000000e-01 6.800000e+00 1.933840e-03
6.000000e-01 6.900000e+00 1.878541e-03
6.000000e-01     7 1.825575e-03
6.000000e-01 7.100000e+00 1.774813e-03
6.000000e-01 7.200000e+00 1.726136e-03
6.000000e-01 7.300000e+00 1.679431e-03
6.000000e-01 7.400000e+00 1.634593e-03
6.000000e-01 7.500000e+00 1.591523e-03
6.000000e-01 7.600000e+00 1.550131e-03
6.000000e-01 7.700000e+00 1.510330e-03
6.000000e-01 7.800000e+00 1.472040e-03
6.000000e-01 7.900000e+00 1.435186e-03
6.000000e-01     8 1.399697e-03
6.000000e-01 8.100000e+00 1.365505e-03
6.000000e-01 8.200000e+00 1.332550e-03
6.000000e-01 8.300000e+00 1.300772e-03
6.000000e-01 8.400000e+00 1.270116e-03
6.000000e-01 8.500000e+00 1.240529e-03
6.000000e-01 8.600000e+00 1.211963e-03
6.000000e-01 8.700000e+00 1.184371e-03
6.000000e-01 8.800000e+00 1.157709e-03
6.000000e-01 8.900000e+00 1.131937e-03
6.000000e-01     9 1.107015e-03
6.000000e-01 9.100000e+00 1.082906e-03
6.000000e-01 9.200000e+00 1.059575e-03
6.000000e-01 9.300000e+00 1.036989e-03
6.000000e-01 9.400000e+00 1.015117e-03
6.000000e-01 9.500000e+00 9.939287e-04
6.000000e-01 9.600000e+00 9.733965e-04
6.000000e-01 9.700000e+00 9.534932e-04
6.000000e-01 9.800000e+00 9.341937e-04
6.000000e-01 9.900000e+00 9.154736e-04
6.000000e-01    10 8.973101e-04

8.000000e-01 1.000000e-01 6.400000e-01
8.000000e-01 2.000000e-01 5.133939e-01
8.000000e-01 3.000000e-01 4.139611e-01
8.000000e-01 4.000000e-01 3.361633e-01
8.000000e-01 5.000000e-01 2.753049e-01
8.000000e-01 6.000000e-01 2.275604e-01
8.000000e-01 7.000000e-01 1.899057e-01
8.000000e-01 8.000000e-01 1.600000e-01
8.000000e-01 9.000000e-01 1.360560e-01
8.000000e-01     1 1.167184e-01
8.000000e-01 1.100000e+00 1.009617e-01
8.000000e-01 1.200000e+00 8.800891e-02
8.000000e-01 1.300000e+00 7.726920e-02
8.000000e-01 1.400000e+00 6.829064e-02
8.000000e-01 1.500000e+00 6.072524e-02
8.000000e-01 1.600000e+00 5.430311e-02
8.000000e-01 1.700000e+00 4.881328e-02
8.000000e-01 1.800000e+00 4.408955e-02
8.000000e-01 1.900000e+00 4.000000e-02
8.000000e-01     2 3.643908e-02
8.000000e-01 2.100000e+00 3.332174e-02
8.000000e-01 2.200000e+00 3.057896e-02
8.000000e-01 2.300000e+00 2.815434e-02
8.000000e-01 2.400000e+00 2.600146e-02
8.000000e-01 2.500000e+00 2.408195e-02
8.000000e-01 2.600000e+00 2.236383e-02
8.000000e-01 2.700000e+00 2.082033e-02
8.000000e-01 2.800000e+00 1.942893e-02
8.000000e-01 2.900000e+00 1.817055e-02
8.000000e-01 3.000000e+00 1.702899e-02
8.000000e-01 3.100000e+00 1.599040e-02
8.000000e-01 3.200000e+00 1.504291e-02
8.000000e-01 3.300000e+00 1.417628e-02
8.000000e-01 3.400000e+00 1.338167e-02
8.000000e-01 3.500000e+00 1.265138e-02
8.000000e-01 3.600000e+00 1.197873e-02
8.000000e-01 3.700000e+00 1.135786e-02
8.000000e-01 3.800000e+00 1.078363e-02
8.000000e-01 3.900000e+00 1.025152e-02
8.000000e-01     4 9.757549e-03
8.000000e-01 4.100000e+00 9.298176e-03
8.000000e-01 4.200000e+00 8.870270e-03
8.000000e-01 4.300000e+00 8.471040e-03
8.000000e-01 4.400000e+00 8.097996e-03
8.000000e-01 4.500000e+00 7.748911e-03
8.000000e-01 4.600000e+00 7.421789e-03
8.000000e-01 4.700000e+00 7.114836e-03
8.000000e-01 4.800000e+00 6.826436e-03
8.000000e-01 4.900000e+00 6.555131e-03
8.000000e-01     5 6.299603e-03
8.000000e-01 5.100000e+00 6.058659e-03
8.000000e-01 5.200000e+00 5.831214e-03
8.000000e-01 5.300000e+00 5.616282e-03
8.000000e-01 5.400000e+00 5.412968e-03
8.000000e-01 5.500000e+00 5.220451e-03
8.000000e-01 5.600000e+00 5.037983e-03
8.000000e-01 5.700000e+00 4.864880e-03
8.000000e-01 5.800000e+00 4.700515e-03
8.000000e-01 5.900000e+00 4.544310e-03
8.000000e-01     6 4.395737e-03
8.000000e-01 6.100000e+00 4.254308e-03
8.000000e-01 6.200000e+00 4.119574e-03
8.000000e-01 6.300000e+00 3.991120e-03
8.000000e-01 6.400000e+00 3.868562e-03
8.000000e-01 6.500000e+00 3.751548e-03
8.000000e-01 6.600000e+00 3.639748e-03
8.000000e-01 6.700000e+00 3.532858e-03
8.000000e-01 6.800000e+00 3.430595e-03
8.000000e-01 6.900000e+00 3.332697e-03
8.000000e-01     7 3.238919e-03
8.000000e-01 7.100000e+00 3.149035e-03
8.000000e-01 7.200000e+00 3.062832e-03
8.000000e-01 7.300000e+00 2.980112e-03
8.000000e-01 7.400000e+00 2.900691e-03
8.000000e-01 7.500000e+00 2.824395e-03
8.000000e-01 7.600000e+00 2.751064e-03
8.000000e-01 7.700000e+00 2.680546e-03
8.000000e-01 7.800000e+00 2.612699e-03
8.000000e-01 7.900000e+00 2.547391e-03
8.000000e-01     8 2.484496e-03
8.000000e-01 8.100000e+00 2.423897e-03
8.000000e-01 8.200000e+00 2.365485e-03
8.000000e-01 8.300000e+00 2.309155e-03
8.000000e-01 8.400000e+00 2.254809e-03
8.000000e-01 8.500000e+00 2.202357e-03
8.000000e-01 8.600000e+00 2.151710e-03
8.000000e-01 8.700000e+00 2.102788e-03
8.000000e-01 8.800000e+00 2.055512e-03
8.000000e-01 8.900000e+00 2.009810e-03
8.000000e-01     9 1.965614e-03
8.000000e-01 9.100000e+00 1.922857e-03
8.000000e-01 9.200000e+00 1.881478e-03
8.000000e-01 9.300000e+00 1.841418e-03
8.000000e-01 9.400000e+00 1.802623e-03
8.000000e-01 9.500000e+00 1.765039e-03
8.000000e-01 9.600000e+00 1.728617e-03
8.000000e-01 9.700000e+00 1.693308e-03
8.000000e-01 9.800000e+00 1.659070e-03
8.000000e-01 9.900000e+00 1.625858e-03
8.000000e-01    10 1.593632e-03

    1 1.000000e-01 8.190025e-01
    1 2.000000e-01 6.720784e-01
    1 3.000000e-01 5.535816e-01
    1 4.000000e-01 4.583736e-01
    1 5.000000e-01 3.819660e-01
    1 6.000000e-01 3.205715e-01
    1 7.000000e-01 2.710822e-01
    1 8.000000e-01 2.310002e-01
    1 9.000000e-01 1.983477e-01
    1     1 1.715729e-01
    1 1.100000e+00 1.494649e-01
    1 1.200000e+00 1.310802e-01
    1 1.300000e+00 1.156829e-01
    1 1.400000e+00 1.026979e-01
    1 1.500000e+00 9.167309e-02
    1 1.600000e+00 8.225208e-02
    1 1.700000e+00 7.415181e-02
    1 1.800000e+00 6.714630e-02
    1 1.900000e+00 6.105399e-02
    1     2 5.572809e-02
    1 2.100000e+00 5.104919e-02
    1 2.200000e+00 4.691954e-02
    1 2.300000e+00 4.325869e-02
    1 2.400000e+00 4.000000e-02
    1 2.500000e+00 3.708798e-02
    1 2.600000e+00 3.447619e-02
    1 2.700000e+00 3.212555e-02
    1 2.800000e+00 3.000300e-02
    1 2.900000e+00 2.808049e-02
    1 3.000000e+00 2.633404e-02
    1 3.100000e+00 2.474313e-02
    1 3.200000e+00 2.329009e-02
    1 3.300000e+00 2.195966e-02
    1 3.400000e+00 2.073860e-02
    1 3.500000e+00 1.961539e-02
    1 3.600000e+00 1.857996e-02
    1 3.700000e+00 1.762351e-02
    1 3.800000e+00 1.673829e-02
    1 3.900000e+00 1.591746e-02
    1     4 1.515500e-02
    1 4.100000e+00 1.444553e-02
    1 4.200000e+00 1.378432e-02
    1 4.300000e+00 1.316711e-02
    1 4.400000e+00 1.259011e-02
    1 4.500000e+00 1.204994e-02
    1 4.600000e+00 1.154355e-02
    1 4.700000e+00 1.106820e-02
    1 4.800000e+00 1.062142e-02
    1 4.900000e+00 1.020098e-02
    1     5 9.804864e-03
    1 5.100000e+00 9.431242e-03
    1 5.200000e+00 9.078453e-03
    1 5.300000e+00 8.744985e-03
    1 5.400000e+00 8.429459e-03
    1 5.500000e+00 8.130619e-03
    1 5.600000e+00 7.847313e-03
    1 5.700000e+00 7.578489e-03
    1 5.800000e+00 7.323181e-03
    1 5.900000e+00 7.080502e-03
    1     6 6.849636e-03
    1 6.100000e+00 6.629833e-03
    1 6.200000e+00 6.420398e-03
    1 6.300000e+00 6.220694e-03
    1 6.400000e+00 6.030128e-03
    1 6.500000e+00 5.848153e-03
    1 6.600000e+00 5.674263e-03
    1 6.700000e+00 5.507988e-03
    1 6.800000e+00 5.348891e-03
    1 6.900000e+00 5.196565e-03
    1     7 5.050634e-03
    1 7.100000e+00 4.910745e-03
    1 7.200000e+00 4.776571e-03
    1 7.300000e+00 4.647804e-03
    1 7.400000e+00 4.524161e-03
    1 7.500000e+00 4.405372e-03
    1 7.600000e+00 4.291188e-03
    1 7.700000e+00 4.181374e-03
    1 7.800000e+00 4.075712e-03
    1 7.900000e+00 3.973994e-03
    1     8 3.876027e-03
    1 8.100000e+00 3.781630e-03
    1 8.200000e+00 3.690632e-03
    1 8.300000e+00 3.602871e-03
    1 8.400000e+00 3.518197e-03
    1 8.500000e+00 3.436467e-03
    1 8.600000e+00 3.357545e-03
    1 8.700000e+00 3.281306e-03
    1 8.800000e+00 3.207629e-03
    1 8.900000e+00 3.136400e-03
    1     9 3.067514e-03
    1 9.100000e+00 3.000867e-03
    1 9.200000e+00 2.936365e-03
    1 9.300000e+00 2.873917e-03
    1 9.400000e+00 2.813437e-03
    1 9.500000e+00 2.754842e-03
    1 9.600000e+00 2.698055e-03
    1 9.700000e+00 2.643004e-03
    1 9.800000e+00 2.589618e-03
    1 9.900000e+00 2.537830e-03
    1    10 2.487578e-03

1.200000e+00 1.000000e-01 1.000000e+00
1.200000e+00 2.000000e-01 8.345789e-01
1.200000e+00 3.000000e-01 6.985310e-01
1.200000e+00 4.000000e-01 5.870477e-01
1.200000e+00 5.000000e-01 4.958405e-01
1.200000e+00 6.000000e-01 4.212005e-01
1.200000e+00 7.000000e-01 3.600000e-01
1.200000e+00 8.000000e-01 3.096544e-01
1.200000e+00 9.000000e-01 2.680596e-01
1.200000e+00     1 2.335206e-01
1.200000e+00 1.100000e+00 2.046816e-01
1.200000e+00 1.200000e+00 1.804616e-01
1.200000e+00 1.300000e+00 1.600000e-01
1.200000e+00 1.400000e+00 1.426111e-01
1.200000e+00 1.500000e+00 1.277473e-01
1.200000e+00 1.600000e+00 1.149698e-01
1.200000e+00 1.700000e+00 1.039255e-01
1.200000e+00 1.800000e+00 9.432930e-02
1.200000e+00 1.900000e+00 8.594936e-02
1.200000e+00     2 7.859660e-02
1.200000e+00 2.100000e+00 7.211580e-02
1.200000e+00 2.200000e+00 6.637896e-02
1.200000e+00 2.300000e+00 6.127993e-02
1.200000e+00 2.400000e+00 5.673028e-02
1.200000e+00 2.500000e+00 5.265594e-02
1.200000e+00 2.600000e+00 4.899458e-02
1.200000e+00 2.700000e+00 4.569353e-02
1.200000e+00 2.800000e+00 4.270806e-02
1.200000e+00 2.900000e+00 4.000000e-02
1.200000e+00 3.000000e+00 3.753669e-02
1.200000e+00 3.100000e+00 3.529004e-02
1.200000e+00 3.200000e+00 3.323581e-02
1.200000e+00 3.300000e+00 3.135298e-02
1.200000e+00 3.400000e+00 2.962330e-02
1.200000e+00 3.500000e+00 2.803085e-02
1.200000e+00 3.600000e+00 2.656168e-02
1.200000e+00 3.700000e+00 2.520356e-02
1.200000e+00 3.800000e+00 2.394570e-02
1.200000e+00 3.900000e+00 2.277860e-02
1.200000e+00     4 2.169383e-02
1.200000e+00 4.100000e+00 2.068391e-02
1.200000e+00 4.200000e+00 1.974218e-02
1.200000e+00 4.300000e+00 1.886270e-02
1.200000e+00 4.400000e+00 1.804015e-02
1.200000e+00 4.500000e+00 1.726976e-02
1.200000e+00 4.600000e+00 1.654726e-02
1.200000e+00 4.700000e+00 1.586879e-02
1.200000e+00 4.800000e+00 1.523088e-02
1.200000e+00 4.900000e+00 1.463037e-02
1.200000e+00     5 1.406443e-02
1.200000e+00 5.100000e+00 1.353047e-02
1.200000e+00 5.200000e+00 1.302614e-02
1.200000e+00 5.300000e+00 1.254930e-02
1.200000e+00 5.400000e+00 1.209800e-02
1.200000e+00 5.500000e+00 1.167047e-02
1.200000e+00 5.600000e+00 1.126507e-02
1.200000e+00 5.700000e+00 1.088031e-02
1.200000e+00 5.800000e+00 1.051483e-02
1.200000e+00 5.900000e+00 1.016735e-02
1.200000e+00     6 9.836727e-03
1.200000e+00 6.100000e+00 9.521890e-03
1.200000e+00 6.200000e+00 9.221856e-03
1.200000e+00 6.300000e+00 8.935715e-03
1.200000e+00 6.400000e+00 8.662627e-03
1.200000e+00 6.500000e+00 8.401812e-03
1.200000e+00 6.600000e+00 8.152550e-03
1.200000e+00 6.700000e+00 7.914171e-03
1.200000e+00 6.800000e+00 7.686054e-03
1.200000e+00 6.900000e+00 7.467620e-03
1.200000e+00     7 7.258330e-03
1.200000e+00 7.100000e+00 7.057684e-03
1.200000e+00 7.200000e+00 6.865213e-03
1.200000e+00 7.300000e+00 6.680482e-03
1.200000e+00 7.400000e+00 6.503081e-03
1.200000e+00 7.500000e+00 6.332630e-03
1.200000e+00 7.600000e+00 6.168772e-03
1.200000e+00 7.700000e+00 6.011171e-03
1.200000e+00 7.800000e+00 5.859515e-03
1.200000e+00 7.900000e+00 5.713508e-03
1.200000e+00     8 5.572876e-03
1.200000e+00 8.100000e+00 5.437357e-03
1.200000e+00 8.200000e+00 5.306708e-03
1.200000e+00 8.300000e+00 5.180698e-03
1.200000e+00 8.400000e+00 5.059112e-03
1.200000e+00 8.500000e+00 4.941745e-03
1.200000e+00 8.600000e+00 4.828404e-03
1.200000e+00 8.700000e+00 4.718909e-03
1.200000e+00 8.800000e+00 4.613087e-03
1.200000e+00 8.900000e+00 4.510777e-03
1.200000e+00     9 4.411824e-03
1.200000e+00 9.100000e+00 4.316085e-03
1.200000e+00 9.200000e+00 4.223422e-03
1.200000e+00 9.300000e+00 4.133704e-03
1.200000e+00 9.400000e+00 4.046809e-03
1.200000e+00 9.500000e+00 3.962619e-03
1.200000e+00 9.600000e+00 3.881024e-03
1.200000e+00 9.700000e+00 3.801918e-03
1.200000e+00 9.800000e+00 3.725201e-03
1.200000e+00 9.900000e+00 3.650779e-03
1.200000e+00    10 3.578561e-03

1.400000e+00 1.000000e-01 1.182513e+00
1.400000e+00 2.000000e-01     1
1.400000e+00 3.000000e-01 8.476067e-01
1.400000e+00 4.000000e-01 7.208003e-01
1.400000e+00 5.000000e-01 6.154767e-01
1.400000e+00 6.000000e-01 5.280201e-01
1.400000e+00 7.000000e-01 4.553182e-01
1.400000e+00 8.000000e-01 3.947429e-01
1.400000e+00 9.000000e-01 3.441076e-01
1.400000e+00     1 3.016133e-01
1.400000e+00 1.100000e+00 2.657912e-01
1.400000e+00 1.200000e+00 2.354481e-01
1.400000e+00 1.300000e+00 2.096171e-01
1.400000e+00 1.400000e+00 1.875152e-01
1.400000e+00 1.500000e+00 1.685080e-01
1.400000e+00 1.600000e+00 1.520804e-01
1.400000e+00 1.700000e+00 1.378128e-01
